siteID,dateVisit,observerRs,rsStart,rsEnd,pathDistance,spUnbanded,countUnbanded
SOLIAPRMD1,2016-07-25,KPK,10:40,11:37:00,1490.0,GRCA,2
SOLIAPRMD1,2016-07-25,KPK,10:40,11:37:00,1490.0,NOCA,5
SOLIAPRMD1,2016-07-25,KPK,10:40,11:37:00,1490.0,NOCA,5
SOLIAPRMD1,2016-07-25,KPK,10:40,11:37:00,1490.0,NOMO,8
SOLIAPRMD1,2016-07-25,KPK,10:40,11:37:00,1490.0,NOMO,8
SOLIAPRMD1,2016-07-25,KPK,10:40,11:37:00,1490.0,SOSP,2
SOLIAPRMD1,2016-07-25,KPK,10:40,11:37:00,1490.0,SOSP,2
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,GRCA,3
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,GRCA,3
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,HOWR,3
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,HOWR,3
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,NOCA,3
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,NOCA,3
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,SOSP,1
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,SOSP,1
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,CACH,1
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,CACH,1
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,AMRO,1
BURDROBVA1,2016-06-15,"DLN,JRQ",13:40,14:15:00,1500.0,AMRO,1
CLARCOLDC1,2016-06-12,DLN/MAR,09:22,10:25:00,NA,GRCA,3
CLARCOLDC1,2016-06-12,DLN/MAR,09:22,10:25:00,NA,GRCA,3
CRONCHRVA1,2016-07-08,DLN,07:30,08:35:00,2001.0,NOMO,0
CRONCHRVA1,2016-07-08,DLN,07:30,08:35:00,2001.0,AMRO,0
CRONCHRVA1,2016-07-08,DLN,07:30,08:35:00,2001.0,NOCA,4
CRONCHRVA1,2016-07-08,DLN,07:30,08:35:00,2001.0,SOSP,2
CRONCHRVA1,2016-07-08,DLN,07:30,08:35:00,2001.0,CACH,1
CRONCHRVA1,2016-07-08,DLN,07:30,08:35:00,2001.0,CARW,2
CRONCHRVA1,2016-07-08,DLN,07:30,08:35:00,2001.0,GRCA,1
CRONCHRVA1,2016-07-08,DLN,07:30,08:35:00,2001.0,HOWR,1
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,HOWR,5
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,HOWR,5
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,CARW,2
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,CARW,2
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,GRCA,6
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,GRCA,6
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,SOSP,9
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,SOSP,9
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,AMRO,6
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,AMRO,6
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,CACH,6
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,CACH,6
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,TUTI,5
CRONCHRVA2,2016-07-08,"DLN,VEM",11:04,12:01:00,3100.0,TUTI,5
GIRLSINMA1,2016-07-25,"SBL, TMB",NA,NA,NA,NA,0
GIRLSINMA1,2016-07-25,"SBL, TMB",NA,NA,NA,NA,0
CHARANDMA1,2016-07-09,SMB,13:11,14:05:00,1610.0,AMRO,5
CHARANDMA1,2016-07-09,SMB,13:11,14:05:00,1610.0,AMRO,5
CHARANDMA1,2016-07-09,SMB,13:11,14:05:00,1610.0,BCCH,7
CHARANDMA1,2016-07-09,SMB,13:11,14:05:00,1610.0,BCCH,7
CHARANDMA1,2016-07-09,SMB,13:11,14:05:00,1610.0,EAPH,0
CHARANDMA1,2016-07-09,SMB,13:11,14:05:00,1610.0,EAPH,0
CHARANDMA1,2016-07-09,SMB,13:11,14:05:00,1610.0,NOCA,1
CHARANDMA1,2016-07-09,SMB,13:11,14:05:00,1610.0,NOCA,1
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,AMRO,2
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,AMRO,2
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,BCCH,2
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,BCCH,2
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,CARW,0
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,CARW,0
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,GRCA,5
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,GRCA,5
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,HOWR,0
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,HOWR,0
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,NOCA,0
LATHJANMA1,2016-07-24,SMB,12:58,14:28:00,2800.0,NOCA,0
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,AMRO,2
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,AMRO,2
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,BCCH,1
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,BCCH,1
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,GRCA,1
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,GRCA,1
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,CARW,0
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,CARW,0
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,HOWR,1
KINGDAVMA1,2016-07-22,SMB,12:50,13:47:00,1350.0,HOWR,1
WIKACORMD1,2016-07-26,JLM,10:00,10:20:00,793.0,CACH,0
WIKACORMD1,2016-07-26,JLM,10:00,10:20:00,793.0,CACH,0
WIKACORMD1,2016-07-26,JLM,10:00,10:20:00,793.0,CARW,1
WIKACORMD1,2016-07-26,JLM,10:00,10:20:00,793.0,CARW,1
WIKACORMD1,2016-07-26,JLM,10:00,10:20:00,793.0,NOCA,11
WIKACORMD1,2016-07-26,JLM,10:00,10:20:00,793.0,NOCA,11
WIKACORMD1,2016-07-26,JLM,10:00,10:20:00,793.0,NOMO,1
WIKACORMD1,2016-07-26,JLM,10:00,10:20:00,793.0,NOMO,1
DELUKARVA2,2016-07-26,KPK,10:53,11:50:00,2150.0,SOSP,5
DELUKARVA2,2016-07-26,KPK,10:53,11:50:00,2150.0,SOSP,5
TAMBJUDMA1,2016-07-26,TMB,12:25,13:40:00,2390.0,BCCH,2
TAMBJUDMA1,2016-07-26,TMB,12:25,13:40:00,2390.0,BCCH,2
TAMBJUDMA1,2016-07-26,TMB,12:25,13:40:00,2390.0,GRCA,0
TAMBJUDMA1,2016-07-26,TMB,12:25,13:40:00,2390.0,GRCA,0
TAMBJUDMA1,2016-07-26,TMB,12:25,13:40:00,2390.0,HOWR,0
TAMBJUDMA1,2016-07-26,TMB,12:25,13:40:00,2390.0,HOWR,0
SPRIBGCMA1,2016-07-27,"SMB, TMB",NA,NA,NA,NA,0
SPRIBGCMA1,2016-07-27,"SMB, TMB",NA,NA,NA,NA,0
VERSMATMA1,2016-08-29,TMB,12:55,14:20:00,2210.0,BCCH,4
VERSMATMA1,2016-08-29,TMB,12:55,14:20:00,2210.0,BCCH,4
VERSMATMA1,2016-08-29,TMB,12:55,14:20:00,2210.0,GRCA,2
VERSMATMA1,2016-08-29,TMB,12:55,14:20:00,2210.0,GRCA,2
VERSMATMA1,2016-08-29,TMB,12:55,14:20:00,2210.0,HOWR,3
VERSMATMA1,2016-08-29,TMB,12:55,14:20:00,2210.0,HOWR,3
VERSMATMA1,2016-08-29,TMB,12:55,14:20:00,2210.0,SOSP,4
VERSMATMA1,2016-08-29,TMB,12:55,14:20:00,2210.0,SOSP,4
FORESPAMA1,2016-07-12,"SMB, TMB",NA,NA,NA,NA,0
FORESPAMA1,2016-07-12,"SMB, TMB",NA,NA,NA,NA,0
FORESPAMA1,2016-07-12,"SMB, TMB",NA,NA,NA,NA,0
FORESPAMA1,2016-07-19,"SMB, TMB",NA,NA,NA,NA,0
FORESPAMA1,2016-07-19,"SMB, TMB",NA,NA,NA,NA,0
FORESPAMA1,2016-08-02,SBL,NA,NA,NA,NA,0
FORESPAMA1,2016-08-02,SBL,NA,NA,NA,NA,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,AMRO,1
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,AMRO,1
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,BCCH,2
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,BCCH,2
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,CARW,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,CARW,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,EAPH,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,EAPH,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,GRCA,1
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,GRCA,1
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,HOWR,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,HOWR,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,NOCA,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,NOCA,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,NOMO,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,NOMO,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,SOSP,0
SURNSCOMA1,2016-07-30,TMB,13:41,14:53:00,1850.0,SOSP,0
BULLTHOMA1,2016-08-01,TMB,11:31,12:42:00,1960.0,AMRO,0
BULLTHOMA1,2016-08-01,TMB,11:31,12:42:00,1960.0,AMRO,0
BULLTHOMA1,2016-08-01,TMB,11:31,12:42:00,1960.0,BCCH,1
BULLTHOMA1,2016-08-01,TMB,11:31,12:42:00,1960.0,BCCH,1
BULLTHOMA1,2016-08-01,TMB,11:31,12:42:00,1960.0,CARW,0
BULLTHOMA1,2016-08-01,TMB,11:31,12:42:00,1960.0,CARW,0
BULLTHOMA1,2016-08-01,TMB,11:31,12:42:00,1960.0,GRCA,3
BULLTHOMA1,2016-08-01,TMB,11:31,12:42:00,1960.0,GRCA,3
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,AMRO,1
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,AMRO,1
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,BCCH,2
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,BCCH,2
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,CARW,1
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,CARW,1
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,GRCA,3
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,GRCA,3
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,HOWR,1
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,HOWR,1
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,SOSP,2
MCKEERIMA1,2016-08-03,TMB,12:02,13:35:00,1910.0,SOSP,2
GOODNANMA1,2016-08-01,SMB,NA,NA,NA,NA,0
GOODNANMA1,2016-08-01,SMB,NA,NA,NA,NA,0
ARCADIAMA1,2016-05-07,SBL,NA,NA,NA,NA,NA
ARCADIAMA1,2016-05-07,SBL,NA,NA,NA,NA,NA
MORETONMA1,2016-08-03,SMB,NA,NA,NA,NA,0
MORETONMA1,2016-08-03,SMB,NA,NA,NA,NA,0
HOLYOBGMA1,2016-08-04,"SMB, TMB",NA,NA,NA,NA,0
HOLYOBGMA1,2016-08-04,"SMB, TMB",NA,NA,NA,NA,0
ZIMMBOBMA1,2016-07-28,TMB,11:48,12:42:00,1690.0,AMRO,0
ZIMMBOBMA1,2016-07-28,TMB,11:48,12:42:00,1690.0,EAPH,2
ZIMMBOBMA1,2016-07-28,TMB,11:48,12:42:00,1690.0,GRCA,1
ZIMMBOBMA1,2016-07-28,TMB,11:48,12:42:00,1690.0,HOWR,0
ZIMMBOBMA1,2016-07-28,TMB,11:48,12:42:00,1690.0,NOCA,2
ZIMMBOBMA1,2016-07-28,TMB,11:48,12:42:00,1690.0,NOMO,0
VALLMEGMA1,2016-07-28,TMB,09:40,10:47:00,2220.0,BCCH,11
VALLMEGMA1,2016-07-28,TMB,09:40,10:47:00,2220.0,GRCA,4
VALLMEGMA1,2016-07-28,TMB,09:40,10:47:00,2220.0,SOSP,0
JONEJULMA2,2016-07-10,SMB,NA,NA,NA,NA,0
JONEJULMA2,2016-07-10,SMB,NA,NA,NA,NA,0
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,GRCA,5
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,GRCA,5
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,NOCA,2
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,NOCA,2
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,BCCH,1
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,BCCH,1
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,CARW,2
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,CARW,2
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,HOWR,1
HODGBENMA1,2016-07-11,SMB,13:05,13:45:00,1400.0,HOWR,1
BLONDAVMA1,2016-07-13,SMB,12:19,13:35:00,3170.0,AMRO,3
BLONDAVMA1,2016-07-13,SMB,12:19,13:35:00,3170.0,AMRO,3
BLONDAVMA1,2016-07-13,SMB,12:19,13:35:00,3170.0,BCCH,1
BLONDAVMA1,2016-07-13,SMB,12:19,13:35:00,3170.0,BCCH,1
BLONDAVMA1,2016-07-13,SMB,12:19,13:35:00,3170.0,NOCA,1
BLONDAVMA1,2016-07-13,SMB,12:19,13:35:00,3170.0,NOCA,1
BLONDAVMA1,2016-07-13,SMB,12:19,13:35:00,3170.0,NOMO,0
BLONDAVMA1,2016-07-13,SMB,12:19,13:35:00,3170.0,NOMO,0
GOLDBETMA1,2016-07-15,SMB,12:36,12:52:00,810.0,BCCH,2
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,AMRO,3
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,AMRO,3
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,BCCH,1
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,BCCH,1
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,GRCA,1
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,GRCA,1
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,NOMO,0
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,NOMO,0
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,NOCA,2
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,NOCA,2
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,SOSP,1
HALLJENMA1,2016-07-16,SMB,13:21,14:11:00,1100.0,SOSP,1
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,AMRO,4
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,AMRO,4
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,BCCH,0
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,BCCH,0
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,NOCA,3
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,NOCA,3
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,GRCA,2
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,GRCA,2
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,HOWR,2
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,HOWR,2
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,CARW,0
KINGGEOMA1,2016-07-18,SMB,12:25,13:40:00,2610.0,CARW,0
HAZZANNMA1,2016-07-02,SMB,12:12,13:15:00,1620.0,AMRO,0
HAZZANNMA1,2016-07-02,SMB,12:12,13:15:00,1620.0,AMRO,0
HAZZANNMA1,2016-07-02,SMB,12:12,13:15:00,1620.0,BCCH,6
HAZZANNMA1,2016-07-02,SMB,12:12,13:15:00,1620.0,BCCH,6
HAZZANNMA1,2016-07-02,SMB,12:12,13:15:00,1620.0,GRCA,0
HAZZANNMA1,2016-07-02,SMB,12:12,13:15:00,1620.0,GRCA,0
HAZZANNMA1,2016-07-02,SMB,12:12,13:15:00,1620.0,NOCA,2
HAZZANNMA1,2016-07-02,SMB,12:12,13:15:00,1620.0,NOCA,2
DOPPJANMA1,2016-07-08,"BSE,SBL",NA,NA,NA,NA,0
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,AMRO,3
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,AMRO,3
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,BCCH,2
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,BCCH,2
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,CARW,0
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,CARW,0
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,GRCA,6
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,GRCA,6
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,HOWR,0
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,HOWR,0
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,SOSP,0
DOPPJANMA1,2016-07-01,SMB,13:06,14:32:00,1960.0,SOSP,0
DOYLPHIMA1,2016-06-12,SMB,13:09,13:40:00,950.0,GRCA,0
DOYLPHIMA1,2016-06-12,SMB,13:09,13:40:00,950.0,GRCA,0
DOYLPHIMA1,2016-06-12,SMB,13:09,13:40:00,950.0,BCCH,0
DOYLPHIMA1,2016-06-12,SMB,13:09,13:40:00,950.0,BCCH,0
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,AMRO,8
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,AMRO,8
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,BCCH,0
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,BCCH,0
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,CARW,0
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,CARW,0
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,GRCA,3
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,GRCA,3
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,NOCA,1
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,NOCA,1
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,NOMO,2
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,NOMO,2
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,SOSP,4
JORGJANMA1,2016-05-31,SMB,12:35,13:45:00,1200.0,SOSP,4
AKREMICMA2,2016-07-17,SMB,NA,NA,NA,NA,0
AKREMICMA2,2016-07-17,SMB,NA,NA,NA,NA,0
GILLESMA1,2016-05-23,"SBL, TMB, SMB",NA,NA,NA,NA,0
GILLESMA1,2016-05-23,"SBL, TMB, SMB",NA,NA,NA,NA,0
GILLESMA1,2016-05-23,"SBL, TMB, SMB",NA,NA,NA,NA,0
STEMMSMA1,2016-06-06,"SBL, SMB, TMB",NA,NA,NA,NA,0
STEMMSMA1,2016-06-06,"SBL, SMB, TMB",NA,NA,NA,NA,0
STEMMSMA1,2016-06-06,"SBL, SMB, TMB",NA,NA,NA,NA,0
FORESPAMA1,2016-07-12,"TMB, SMB",NA,NA,NA,NA,0
FORESPAMA1,2016-07-12,"TMB, SMB",NA,NA,NA,NA,0
FORESPAMA1,2016-07-12,"TMB, SMB",NA,NA,NA,NA,0
HIGGBETMA1,2016-05-16,"SMB, SLG",11:17,12:30:00,1880.0,GRCA,4
HIGGBETMA1,2016-05-16,"SMB, SLG",11:17,12:30:00,1880.0,GRCA,4
HIGGBETMA1,2016-05-16,"SMB, SLG",11:17,12:30:00,1880.0,NOCA,3
HIGGBETMA1,2016-05-16,"SMB, SLG",11:17,12:30:00,1880.0,NOCA,3
HIGGBETMA1,2016-05-16,"SMB, SLG",11:17,12:30:00,1880.0,BCCH,2
HIGGBETMA1,2016-05-16,"SMB, SLG",11:17,12:30:00,1880.0,BCCH,2
BODKANNMA1,2016-06-28,NA,13:05,14:00:00,2030.0,GRCA,1
BODKANNMA1,2016-06-28,NA,13:05,14:00:00,2030.0,GRCA,1
BODKANNMA1,2016-06-28,NA,13:05,14:00:00,2030.0,BCCH,3
BODKANNMA1,2016-06-28,NA,13:05,14:00:00,2030.0,BCCH,3
BODKANNMA1,2016-06-28,NA,13:05,14:00:00,2030.0,NOCA,2
BODKANNMA1,2016-06-28,NA,13:05,14:00:00,2030.0,NOCA,2
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,BCCH,4
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,BCCH,4
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,BCCH,4
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,GRCA,5
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,GRCA,5
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,GRCA,5
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,HOWR,0
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,HOWR,0
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,HOWR,0
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,CARW,0
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,CARW,0
HAMMSHIMA1,2016-07-03,SMB,12:16,13:32:00,2370.0,CARW,0
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,NOMO,0
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,NOMO,0
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,BCCH,2
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,BCCH,2
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,GRCA,5
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,GRCA,5
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,SOSP,0
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,SOSP,0
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,CARW,0
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,CARW,0
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,HOWR,0
LAPPHENMA1,2016-07-05,SMB,NA,NA,NA,HOWR,0
WINSEMIGA1,2016-04-04,JLD,NA,NA,NA,NA,0
WINSEMIGA1,2016-04-04,JLD,NA,NA,NA,NA,0
HARRMARGA1,2016-04-08,JLD,NA,NA,NA,NA,0
HARRMARGA1,2016-04-08,JLD,NA,NA,NA,NA,0
GORDMARGA1,2016-04-06,JLD,NA,NA,NA,NA,NA
GORDMARGA1,2016-04-06,JLD,NA,NA,NA,NA,NA
FLOWPATGA1,2016-05-14,JLD,NA,NA,NA,NA,NA
FLOWPATGA1,2016-05-14,JLD,NA,NA,NA,NA,NA
BRADVALGA1,2016-04-09,JLD,NA,NA,NA,NA,NA
BRADVALGA1,2016-04-09,JLD,NA,NA,NA,NA,NA
JACOSUSFL1,2016-06-17,ZZ,06:30,07:30:00,NA,NOCA,10
JACOSUSFL1,2016-06-17,ZZ,06:30,07:30:00,NA,NOCA,10
JACOSUSFL1,2016-06-17,ZZ,06:30,07:30:00,NA,CARW,1
JACOSUSFL1,2016-06-17,ZZ,06:30,07:30:00,NA,CARW,1
JACOSUSFL1,2016-06-17,ZZ,06:30,07:30:00,NA,TUTI,2
JACOSUSFL1,2016-06-17,ZZ,06:30,07:30:00,NA,TUTI,2
JACOSUSFL1,2016-06-17,ZZ,06:30,07:30:00,NA,CACH,2
JACOSUSFL1,2016-06-17,ZZ,06:30,07:30:00,NA,CACH,2
KNOXMIKFL1,2016-04-05,ZZ,07:10,08:45:00,996.0,CARW,5
KNOXMIKFL1,2016-04-05,ZZ,07:10,08:45:00,996.0,CARW,5
KNOXMIKFL1,2016-04-05,ZZ,07:10,08:45:00,996.0,CARW,5
KNOXMIKFL1,2016-04-05,ZZ,07:10,08:45:00,996.0,NOCA,10
KNOXMIKFL1,2016-04-05,ZZ,07:10,08:45:00,996.0,NOCA,10
KNOXMIKFL1,2016-04-05,ZZ,07:10,08:45:00,996.0,NOCA,10
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,AMRO,16
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,AMRO,16
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,SOSP,5
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,SOSP,5
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,NOCA,9
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,NOCA,9
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,GRCA,1
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,GRCA,1
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,CACH,1
LIEBJUDMD1,2016-04-15,"KPK, AH, ERF",11:16,12:10:00,2440.0,CACH,1
