siteID,dateVisit,time,obs,enc,spp,bandNumber,colorL,colorR,mass,wing,tl,age,sex,cpBp,fat,bloodID,featherID,notes
MYERBRUMD1,2016-06-13,09:30:00,AEH,B,GRCA,2651-56262,M,XP,40.0,84.0,88.0,SY,F,BP,0.0,,,
OPALDPAMD1,2016-06-13,NA,NA,B,GRCA,2651-52456,WX,O,34.6,92.0,91.0,ASY,M,NA,0.0,,,
TOTHCARGA1,2016-06-13,07:12:00,BNT,B,CACH,2750-41438,KX,K,10.1,62.0,53.0,AHY,F,BP,1.0,,,
TOTHCARGA1,2016-06-13,07:57:00,BNT,B,NOCA,2651-52448,O,XW,38.6,94.0,100.0,AHY,M,CP,1.0,,,
TOTHCARGA1,2016-06-13,08:16:00,BNT,B,SOSP,2711-57736,X,MG,19.1,64.0,62.0,AHY,M,CP,0.0,,,
TOTHCARGA1,2016-06-13,09:35:00,BNT,B,NOMO,1352-27766,O,XM,42.8,115.0,120.0,AHY,M,CP,0.0,,,
BELMNIKGA1,2016-06-14,08:19:00,JLD,B,CARW,2711-58075,GX,W,16.4,58.0,47.0,HY,U,NA,1.0,,,
BELMNIKGA1,2016-06-14,08:40:00,JLD,B,CARW,2711-58076,M,MX,19.4,65.0,51.0,AHY,M,CP,0.0,,,
BELMNIKGA1,2016-06-14,09:23:00,JLD,B,GRCA,2701-39057,B,YX,35.1,93.0,92.0,AHY,M,CP,0.0,,,
BELMNIKGA1,2016-06-14,10:57:00,JLD,B,TUTI,2711-58077,YB,X,17.9,75.0,66.0,HY,U,NA,0.5,,,
BRODDORMA1,2016-06-14,07:45:00,SMB,B,GRCA,2651-43444,W,XK,35.8,87.0,88.0,SY,F,BP,0.5,,,
BRODDORMA1,2016-06-14,07:45:00,SMB,B,GRCA,2651-43445,N,GX,34.9,90.0,95.0,ASY,M,CP,0.0,,,
BRODDORMA1,2016-06-14,10:55:00,SMB,B,GRCA,2651-43446,BE,X,35.7,91.0,100.0,SY,M,CP,0.0,,,
BURNDENNC1,2016-06-14,07:45:00,AJB,B,CARW,2771-40407,X,GG,20.0,56.0,46.0,AHY,F,BP,0.0,,,
BURNDENNC1,2016-06-14,08:20:00,AJB,B,NOCA,2701-55815,X,BW,41.0,94.0,102.0,AHY,M,CP,1.0,,,
BURNDENNC1,2016-06-14,08:40:00,AJB,B,GRCA,2701-55817,O,WX,35.8,90.0,93.0,AHY,F,BP,0.0,,,
BURNDENNC1,2016-06-14,09:05:00,AJB,B,NOCA,2701-55818,RX,R,37.8,85.0,92.0,HY,U,NA,1.0,,,
BURNDENNC1,2016-06-14,09:10:00,AJB,B,GRCA,2701-55819,RX,G,31.6,84.0,95.0,AHY,M,CP,0.0,,,
BURNDENNC1,2016-06-14,09:30:00,AJB,B,AMRO,1352-92506,R,YX,70.2,121.0,85.0,AHY,F,BP,0.0,,,
BURNDENNC1,2016-06-14,10:10:00,AJB,B,CACH,2790-45007,R,XW,9.3,62.0,52.0,HY,U,NA,1.0,,,
BURNDENNC1,2016-06-14,10:30:00,AJB,B,CACH,2790-45008,E,XG,8.8,58.0,49.0,HY,U,NA,1.0,,,
BURNDENNC1,2016-06-14,10:35:00,AJB,B,CACH,2790-45009,XE,W,9.0,60.0,49.0,HY,U,NA,1.0,,,
BURNDENNC1,2016-06-14,10:50:00,AJB,R,CACH,2180-92476,R,RX,9.0,61.0,61.0,ASY,U,NA,NA,,,
BURNDENNC1,2016-06-14,10:50:00,AJB,R,CACH,2180-92476,R,RX,9.0,NA,61.0,ASY,U,NA,NA,,,
BURNDENNC1,2016-06-14,10:50:00,AJB,R,CACH,2180-92476,R,RX,NA,61.0,NA,ASY,U,NA,NA,,,
BURNDENNC1,2016-06-14,10:50:00,AJB,R,CACH,2180-92476,R,RX,NA,NA,NA,ASY,U,NA,NA,,,
BURNDENNC1,2016-06-14,11:05:00,AJB,R,CARW,2711-64077,M,MX,19.9,63.0,63.0,ASY,M,NA,0.0,,,
BURNDENNC1,2016-06-14,11:05:00,AJB,R,CARW,2711-64077,M,MX,19.9,62.0,63.0,ASY,M,NA,0.0,,,
BURNDENNC1,2016-06-14,11:05:00,AJB,R,CARW,2711-64077,M,MX,21.2,63.0,52.0,ASY,M,CP,0.0,,,
BURNDENNC1,2016-06-14,11:05:00,AJB,R,CARW,2711-64077,M,MX,21.2,62.0,52.0,ASY,M,CP,0.0,,,
BURNDENNC1,2016-06-14,11:10:00,AJB,B,AMRO,1352-92505,XO,B,72.8,122.0,95.0,AHY,F,BP,0.0,,,
BURNDENNC1,2016-06-14,11:25:00,AJB,B,GRCA,2701-55816,R,BX,31.2,87.0,90.0,AHY,M,CP,0.0,,,
BURNDENNC1,2016-06-14,11:30:00,AJB,B,GRCA,2701-55820,R,OX,32.0,89.0,93.0,AHY,M,CP,0.0,,,
BURNDENNC1,2016-06-14,11:50:00,AJB,B,NOCA,2701-55821,MX,G,40.3,90.0,98.0,AHY,F,BP,1.0,,,
CAMPROSMD1,2016-06-14,08:15:00,AEH,B,GRCA,2651-56263,WX,KG,32.9,92.0,97.0,ASY,M,CP,0.0,,,
CAMPROSMD1,2016-06-14,08:30:00,KPK,B,GRCA,2651-56264,M,MX,34.2,89.0,98.0,ASY,M,CP,0.0,,,
CAMPROSMD1,2016-06-14,08:45:00,KPK,B,CARW,2541-40500,K,GX,18.5,59.0,47.0,HY,U,NA,1.0,,,
CAMPROSMD1,2016-06-14,08:45:00,AEH,B,CARW,2711-77128,XO,Y,17.4,58.0,NA,AHY,U,NA,0.0,,,
CAMPROSMD1,2016-06-14,09:20:00,AEH,B,CARW,2711-77129,BR,X,22.7,63.0,54.0,AHY,M,CP,0.0,,,
CAMPROSMD1,2016-06-14,10:10:00,KPK,B,SOSP,2711-77130,RX,P,20.4,64.0,66.0,AHY,M,CP,0.0,,,
FOSTSTENC1,2016-06-14,08:15:00,ELB,B,CARW,2711-64127,R,XR,20.4,59.0,52.0,UNK,U,NA,0.0,,,
FOSTSTENC1,2016-06-14,08:47:00,ELB,B,CACH,2180-92598,B,XY,NA,61.0,50.0,HY,U,NA,2.0,,,
FOSTSTENC1,2016-06-14,08:50:00,ELB,B,CACH,2180-92597,KK,X,10.0,62.0,53.0,UNK,U,NA,2.0,,,
NZPBIRDDC1,2016-06-14,08:45:00,TAG,B,GRCA,2641-96826,-,X,34.0,86.0,83.0,SY,M,CP,0.5,,,
NZPBIRDDC1,2016-06-14,08:45:00,"TAG,PPM",B,GRCA,2641-96827,X,-,34.0,89.0,90.0,SY,M,CP,0.0,,,
NZPBIRDDC1,2016-06-14,08:45:00,TAG,B,GRCA,2641-96828,-,X,33.0,89.0,92.0,ASY,F,BP,0.0,,,
SALOSHEMD1,2016-06-14,NA,DLN/LES,B,CACH,2750-44561,BX,B,9.8,62.0,53.0,HY,U,NA,0.5,,,
SALOSHEMD1,2016-06-14,10:00:00,DLN/LES,B,AMGO,2750-44562,-,X,14.7,72.0,48.0,ASY,M,CP,0.5,,,
SALOSHEMD1,2016-06-14,07:50:00,DLN/LES,B,CARW,2631-02920,BX,B,20.5,50.5,45.0,AHY,F,BP,0.5,,,
SALOSHEMD1,2016-06-14,08:00:00,DLN/LES,B,NOCA,2651-47664,G,YX,37.6,87.0,90.0,HY,M,NA,1.0,,,
SALOSHEMD1,2016-06-14,08:20:00,DLN/LES,B,NOCA,2651-47665,O,XM,44.5,90.0,94.0,AHY,M,CP,0.5,,,
SALOSHEMD1,2016-06-14,08:40:00,DLN/LES,B,TUTI,2711-77003,K,MX,17.0,72.0,60.0,HY,U,NA,1.0,,,
SALOSHEMD1,2016-06-14,08:40:00,DLN/LES,B,TUTI,2711-77004,R,XP,19.3,78.0,69.0,AHY,M,CP,0.5,,,
SALOSHEMD1,2016-06-14,08:40:00,DLN/LES,B,TUTI,2711-77005,XY,Y,18.4,77.0,64.0,HY,U,NA,1.0,,,
STEPJANMA1,2016-06-14,07:45:00,TMB,B,AMRO,1212-27626,X,RY,75.6,123.0,92.0,SY,F,BP,0.0,,,
STEPJANMA1,2016-06-14,08:15:00,TMB,R,GRCA,2651-17161,XR,W,34.4,83.0,91.0,ASY,F,BP,NA,,,
STEPJANMA1,2016-06-14,08:15:00,TMB,R,GRCA,2651-17161,XR,W,34.4,88.0,91.0,ASY,F,BP,NA,,,
STEPJANMA1,2016-06-14,08:15:00,TMB,R,GRCA,2651-17161,XR,W,35.6,83.0,93.0,ASY,F,BP,0.0,,,
STEPJANMA1,2016-06-14,08:15:00,TMB,R,GRCA,2651-17161,XR,W,35.6,88.0,93.0,ASY,F,BP,0.0,,,
STEPJANMA1,2016-06-14,09:50:00,TMB,B,HOWR,2780-14669,X,BB,12.2,52.0,42.0,ASY,M,CP,0.0,,,
STEPJANMA1,2016-06-14,11:05:00,TMB,B,SOSP,2571-83085,MX,B,22.6,68.0,69.0,SY,M,CP,0.0,,,
VERSBETMD1,2016-06-14,08:40:00,JLM,B,CACH,2750-64320,XB,Y,10.3,60.0,51.0,AHY,U,NA,0.0,,,
VERSBETMD1,2016-06-14,09:20:00,JLM,B,CACH,2750-64322,X,WK,8.5,59.0,58.0,AHY,F,BP,0.5,,,
VERSBETMD1,2016-06-14,10:30:00,JLM,B,CACH,2750-64323,XB,R,9.9,59.0,52.0,AHY,U,NA,0.5,,,
VERSBETMD1,2016-06-14,10:50:00,JLM,B,CARW,2741-54614,XO,K,18.3,56.0,45.0,AHY,F,BP,0.0,,,
ANDEHALMA1,2016-06-15,09:14:00,SMB,B,GRCA,2651-43447,X,KY,35.0,91.0,100.0,ASY,M,CP,0.0,,,
ANDEHALMA1,2016-06-15,09:14:00,SMB,B,GRCA,2651-43447,X,KY,35.0,85.0,100.0,ASY,M,CP,0.0,,,
ANDEHALMA1,2016-06-15,09:14:00,SMB,B,GRCA,2651-43447,X,KY,32.2,91.0,89.0,ASY,M,BP,0.0,,,
ANDEHALMA1,2016-06-15,09:14:00,SMB,B,GRCA,2651-43447,X,KY,32.2,85.0,89.0,ASY,M,BP,0.0,,,
BURDROBVA1,2016-06-15,10:50:00,DLN,B,NOCA,2651-47674,XO,M,40.2,93.0,103.0,AHY,M,CP,0.5,,,
BURDROBVA1,2016-06-15,11:00:00,DLN,B,NOCA,2651-47675,PX,M,41.9,91.0,101.0,AHY,M,CP,0.5,,,
BURDROBVA1,2016-06-15,11:20:00,DLN,B,NOCA,2651-47676,X,MY,42.3,91.0,99.0,SY,M,NA,0.5,,,
BURDROBVA1,2016-06-15,11:25:00,DLN,B,NOCA,2651-47677,X,WK,44.7,89.0,96.0,AHY,F,BP,0.5,,,
BURDROBVA1,2016-06-15,11:30:00,DLN,B,NOCA,2651-47678,-,X,47.1,91.0,98.0,AHY,F,BP,3.0,,,
BURDROBVA1,2016-06-15,11:30:00,DLN,B,NOCA,2651-47679,-,X,41.2,93.0,104.0,AHY,M,CP,1.0,,,
BURDROBVA1,2016-06-15,11:35:00,DLN,B,SOSP,2711-77012,XB,K,19.3,61.0,67.0,AHY,M,CP,0.0,,,
BURDROBVA1,2016-06-15,12:15:00,DLN,B,NOCA,2651-47680,-,X,45.8,92.0,104.0,AHY,F,BP,2.0,,,
BURDROBVA1,2016-06-15,12:50:00,DLN,B,GRCA,2651-47681,K,XO,33.6,90.0,91.0,ASY,M,CP,0.0,,,
BURDROBVA1,2016-06-15,13:00:00,DLN,B,NOCA,2651-47682,-,X,42.7,90.0,102.0,AHY,F,BP,0.5,,,
BURDROBVA1,2016-06-15,07:45:00,DLN,B,SOSP,2711-77006,X,YY,21.4,63.0,65.0,AHY,M,CP,1.0,,,
BURDROBVA1,2016-06-15,08:00:00,DLN,B,SOSP,2711-77007,M,XM,20.1,60.0,62.0,SY,F,BP,0.5,,,
BURDROBVA1,2016-06-15,08:00:00,DLN,B,NOCA,2651-47666,WW,X,41.4,87.0,88.0,SY,M,NA,0.0,,,
BURDROBVA1,2016-06-15,08:10:00,DLN,B,AMRO,1232-94771,Y,X,80.6,122.0,95.0,SY,F,BP,0.0,,,
BURDROBVA1,2016-06-15,08:10:00,DLN,B,SOSP,2711-77009,XR,P,20.5,63.0,65.0,AHY,M,CP,0.0,,,
BURDROBVA1,2016-06-15,08:45:00,DLN,B,NOCA,2651-47668,Y,RX,39.0,89.0,94.0,AHY,F,BP,1.0,,,
BURDROBVA1,2016-06-15,09:15:00,DLN,R,HOWR,2750-64414,OM,X,10.3,51.0,NA,AHY,M,NA,NA,,,
BURDROBVA1,2016-06-15,09:15:00,DLN,R,HOWR,2750-64414,OM,X,10.3,52.0,NA,AHY,M,NA,NA,,,
BURDROBVA1,2016-06-15,09:15:00,DLN,R,HOWR,2750-64414,OM,X,10.5,51.0,44.0,AHY,M,CP,0.5,,,
BURDROBVA1,2016-06-15,09:15:00,DLN,R,HOWR,2750-64414,OM,X,10.5,52.0,44.0,AHY,M,CP,0.5,,,
BURDROBVA1,2016-06-15,08:45:00,DLN,B,NOCA,2651-47670,M,KX,39.3,90.0,96.0,AHY,F,BP,1.0,,,
BURDROBVA1,2016-06-15,09:15:00,DLN,B,NOCA,2651-47667,GP,X,39.9,85.0,92.0,SY,F,BP,0.5,,,
BURDROBVA1,2016-06-15,09:30:00,DLN,B,GRCA,2651-47671,GM,X,35.1,94.0,104.0,ASY,M,CP,0.0,,,
BURDROBVA1,2016-06-15,10:00:00,DLN,B,CACH,2750-64245,BM,X,9.8,59.5,51.0,AHY,U,NA,NA,,,
BURDROBVA1,2016-06-15,10:00:00,DLN,B,NOCA,2651-47672,W,KX,42.3,91.0,98.0,AHY,F,BP,2.0,,,
BURDROBVA1,2016-06-15,10:25:00,DLN,B,GRCA,2651-47673,XY,P,35.9,84.0,89.0,SY,F,BP,0.0,,,
BURDROBVA1,2016-06-15,10:30:00,DLN,B,EABL,2711-77011,-,X,28.4,99.0,62.0,ASY,F,BP,0.0,,,
BURDROBVA1,2016-06-15,10:45:00,DLN,B,AMRO,1232-94772,P,KX,77.3,127.0,100.0,ASY,F,BP,0.0,,,
BURDROBVA1,2016-06-15,08:30:00,DLN,B,CARW,2711-77008,X,BY,21.3,59.0,50.0,AHY,F,BP,0.0,,,
BURDROBVA1,2016-06-15,08:45:00,DLN,B,NOCA,2651-47669,XP,Y,47.5,89.0,93.0,AHY,F,BP,2.0,,,
BURDROBVA1,2016-06-15,09:45:00,DLN,B,WBNU,2711-77010,-,X,19.8,90.5,51.0,AHY,M,BP,0.0,,,
COSTHOWNC1,2016-06-15,08:10:00,AJB,B,NOCA,2701-55822,X,GB,47.2,90.0,95.0,AHY,F,BP,0.0,,,
COSTHOWNC1,2016-06-15,09:05:00,AJB,B,CARW,2771-40408,Y,XY,20.7,60.0,51.0,AHY,M,CP,0.0,,,
COSTHOWNC1,2016-06-15,09:20:00,AJB,B,NOCA,2701-55823,Y,XO,41.8,92.0,96.0,AHY,F,BP,0.0,,,
COSTHOWNC1,2016-06-15,10:00:00,AJB,B,CACH,2790-45010,R,BX,10.0,63.0,54.0,HY,U,NA,1.0,,,
DISALINGA1,2016-06-15,07:10:00,JLD,B,SOSP,2711-58078,RX,O,21.6,68.0,68.0,AHY,M,CP,1.0,,,
DISALINGA1,2016-06-15,07:16:00,JLD,B,SOSP,2711-58079,X,YY,19.2,66.0,58.0,AHY,M,CP,0.0,,,
DISALINGA1,2016-06-15,07:24:00,JLD,B,NOCA,2701-39026,K,XK,40.5,95.0,103.0,AHY,F,BP,0.0,,,
DISALINGA1,2016-06-15,07:31:00,JLD,B,SOSP,2711-58080,M,WX,19.8,69.0,61.0,AHY,M,CP,0.0,,,
DISALINGA1,2016-06-15,07:40:00,JLD,B,NOCA,2701-39028,WX,Y,42.2,94.0,97.0,AHY,F,BP,0.0,,,
DISALINGA1,2016-06-15,07:48:00,JLD,B,NOCA,2701-39059,XB,W,38.5,95.0,102.0,AHY,M,CP,0.0,,,
DISALINGA1,2016-06-15,08:17:00,JLD,B,CARW,2711-58081,XO,G,16.9,58.0,46.0,AHY,F,BP,0.0,,,
DISALINGA1,2016-06-15,08:27:00,JLD,B,NOCA,2701-39027,MM,X,41.3,85.0,87.0,HY,U,NA,4.0,,,
DISALINGA1,2016-06-15,09:56:00,JLD,B,NOCA,2701-39002,X,GO,36.5,89.0,91.0,HY,U,NA,1.0,,,
DISALINGA1,2016-06-15,10:08:00,JLD,B,NOCA,2701-39044,WX,R,39.2,93.0,92.0,HY,M,NA,0.5,,,
DISALINGA1,2016-06-15,10:16:00,JLD,B,NOCA,2701-39025,BX,G,38.3,94.0,97.0,AHY,F,BP,0.5,,,
DISALINGA1,2016-06-15,10:28:00,JLD,B,CACH,2730-24968,OY,X,10.2,66.0,56.0,AHY,M,CP,1.0,,,
FLOWANGGA1,2016-06-15,07:56:00,BNT,B,GRCA,2651-52446,OX,Y,32.9,93.0,96.0,AHY,M,CP,0.0,,,
FLOWANGGA1,2016-06-15,08:10:00,BNT,B,BRTH,1352-27764,X,WY,73.1,109.0,131.0,AHY,F,BP,0.0,,,
FLOWANGGA1,2016-06-15,09:40:00,BNT,B,CARW,2711-57735,MX,G,20.0,63.0,51.0,AHY,M,CP,0.0,,,
HOROBONVA1,2016-06-15,08:00:00,JLM,B,SOSP,2741-54615,WX,Y,21.0,60.0,62.0,HY,U,NA,0.0,,,
HOROBONVA1,2016-06-15,08:15:00,JLM,B,GRCA,2651-51829,X,RO,36.8,98.0,94.0,SY,U,NA,0.0,,,
HOROBONVA1,2016-06-15,08:30:00,JLM,B,NOCA,2651-51830,WW,X,40.8,93.0,99.0,AHY,F,BP,0.0,,,
HOROBONVA1,2016-06-15,09:40:00,JLM,B,NOCA,2651-51831,RM,X,47.6,90.0,92.0,AHY,M,NA,0.0,,,
HOROBONVA1,2016-06-15,10:40:00,JLM,B,NOCA,2651-51832,B,OX,45.1,92.0,75.0,AHY,M,NA,1.0,,,
KAMILEIVA1,2016-06-15,08:20:00,KPK,B,GRCA,2651-56265,X,GP,30.6,88.0,91.0,ASY,M,CP,0.0,,,
KAMILEIVA1,2016-06-15,08:20:00,AEH,B,SOSP,2711-77131,O,BX,19.8,66.0,64.0,AHY,M,CP,0.0,,,
KAMILEIVA1,2016-06-15,08:30:00,AEH,B,SOSP,2711-77132,X,GG,22.2,65.0,65.0,AHY,F,BP,0.0,,,
KAMILEIVA1,2016-06-15,08:40:00,KPK,B,GRCA,2561-56266,PP,X,33.9,89.0,90.0,SY,F,BP,0.0,,,
KAMILEIVA1,2016-06-15,08:44:00,KPK,B,CACH,2710-54285,XM,O,9.7,61.0,54.0,HY,U,NA,0.0,,,
KAMILEIVA1,2016-06-15,08:44:00,AEH,B,CACH,2710-54286,X,RY,9.9,59.0,49.0,HY,U,NA,0.0,,,
KAMILEIVA1,2016-06-15,09:30:00,AEH,B,AMRO,1352-46137,R,XB,69.2,128.0,94.0,ASY,M,CP,0.0,,,
KAMILEIVA1,2016-06-15,09:35:00,KPK,B,GRCA,2651-56267,RX,OG,33.9,85.0,96.0,AHY,M,CP,0.0,,,
KAMILEIVA1,2016-06-15,10:20:00,KPK,B,SOSP,2711-77133,PY,X,20.0,62.0,62.0,SY,M,CP,0.0,,,
KAMILEIVA1,2016-06-15,10:20:00,KPK,B,GRCA,2651-56268,OX,WM,36.4,85.0,90.0,AHY,F,BP,0.0,,,
SPRINPKMD1,2016-06-15,NA,NA,B,GRCA,2701-39281,XW,M,35.3,93.0,95.0,ASY,M,CP,1.0,,,
SPRINPKMD1,2016-06-15,NA,NA,B,GRCA,2701-39279,WX,W,35.4,88.0,91.0,SY,M,CP,0.5,,,
SPRINPKMD1,2016-06-15,NA,NA,B,GRCA,2671-02036,-,X,NA,88.0,92.0,SY,M,CP,NA,,,
SPRINPKMD1,2016-06-15,NA,NA,B,GRCA,2671-02037,-,X,37.5,90.0,89.0,SY,F,BP,0.0,,,
SPRINPKMD1,2016-06-15,NA,NA,B,GRCA,2701-39276,XB,R,NA,88.0,92.0,ASY,F,BP,0.0,,,
VEARRICMA1,2016-06-15,08:20:00,TMB,R,NOCA,2651-43223,XR,O,43.9,95.0,104.0,ASY,M,CP,NA,,,
VEARRICMA1,2016-06-15,08:20:00,TMB,R,NOCA,2651-43223,XR,O,45.7,95.0,104.0,ASY,M,CP,0.5,,,
VEARRICMA1,2016-06-15,09:05:00,TMB,B,SOSP,2571-83086,WX,R,20.2,64.0,65.0,SY,M,CP,0.0,,,
VEARRICMA1,2016-06-15,09:15:00,TMB,B,NOMO,1212-27627,B,XO,46.2,112.0,125.0,ASY,M,CP,0.0,,,
VEARRICMA1,2016-06-15,10:25:00,TMB,B,BCCH,2780-14670,E,YX,10.6,63.0,57.0,AHY,F,BP,0.0,,,
BLOCDAVMD1,2016-06-16,08:00:00,KPK,B,GRCA,2651-56269,PR,X,38.0,90.0,93.0,AHY,F,BP,0.0,,,
BLOCDAVMD1,2016-06-16,08:25:00,KPK,B,AMRO,1352-46138,MX,G,78.4,124.0,95.0,SY,M,CP,0.0,,,
BLOCDAVMD1,2016-06-16,09:00:00,KPK,B,CARW,2711-77135,B,MX,17.8,58.0,49.0,HY,U,NA,1.0,,,
BLOCDAVMD1,2016-06-16,09:14:00,KPK,B,HOWR,2710-54287,MX,B,11.0,49.0,43.0,AHY,M,CP,0.0,,,
BLOCDAVMD1,2016-06-16,09:36:00,KPK,B,AMRO,1352-46139,GW,X,74.4,122.0,95.0,HY,U,NA,0.0,,,
BLOCDAVMD1,2016-06-16,09:36:00,KPK,B,AMRO,1352-46140,XM,P,73.4,123.0,91.0,HY,U,NA,0.0,,,
BLOCDAVMD1,2016-06-16,10:05:00,KPK,B,NOCA,2651-56270,WM,X,44.0,92.0,98.0,AHY,F,BP,0.0,,,
BLOCDAVMD1,2016-06-16,08:20:00,KPK,B,CARW,2711-77134,X,GY,NA,NA,NA,HY,U,NA,NA,,,
BRIGKIMMD1,2016-06-16,09:55:00,JLM,B,SOSP,2741-54616,XP,Y,23.1,66.0,72.0,AHY,M,CP,0.5,,,
BRIGKIMMD1,2016-06-16,10:35:00,JLM,B,CACH,2750-64325,Y,YX,10.6,61.0,53.0,SY,U,NA,0.5,,,
BRIGKIMMD1,2016-06-16,11:07:00,JLM,B,GRCA,2651-51833,GX,P,37.9,90.0,91.0,ASY,M,CP,0.0,,,
JOHAHEAMA1,2016-06-16,08:12:00,SMB,B,NOCA,2651-43449,GR,X,42.0,94.0,102.0,AHY,M,CP,0.0,,,
JOHAHEAMA1,2016-06-16,08:55:00,SMB,B,NOCA,2651-43450,WX,O,37.9,88.0,97.0,AHY,F,BP,0.0,,,
JOHAHEAMA1,2016-06-16,09:00:00,SMB,B,NOCA,2651-43451,YX,G,41.7,91.0,99.0,AHY,F,BP,0.0,,,
JOHAHEAMA1,2016-06-16,10:30:00,SMB,B,GRCA,2651-43452,YN,X,34.9,85.0,NA,SY,M,CP,0.0,,,
JOHAHEAMA1,2016-06-16,11:00:00,SMB,B,NOCA,2651-43453,B,PX,38.6,91.0,102.0,AHY,F,BP,0.0,,,
JOHAHEAMA1,2016-06-16,11:35:00,SMB,B,SOSP,2691-86625,X,-,20.0,63.0,NA,AHY,M,CP,0.5,,,
WILLJUDMA1,2016-06-16,08:15:00,TMB,B,BCCH,2780-14671,E,XO,11.5,62.0,59.0,ASY,F,BP,0.0,,,
WILLJUDMA1,2016-06-16,08:40:00,TMB,B,SOSP,2571-83087,MK,X,21.5,66.0,65.0,AHY,M,CP,0.0,,,
WILLJUDMA1,2016-06-16,08:55:00,TMB,B,GRCA,2651-43387,GX,W,32.6,88.0,88.0,ASY,M,CP,0.0,,,
WILLJUDMA1,2016-06-16,09:45:00,TMB,B,BCCH,2780-14672,X,EY,10.9,65.0,62.0,AHY,M,CP,0.0,,,
WILLJUDMA1,2016-06-16,09:50:00,TMB,B,BCCH,2780-14673,BN,X,11.6,63.0,62.0,ASY,M,CP,0.0,,,
WOODELEVA1,2016-06-16,07:50:00,DLN,B,NOCA,2551-47683,KM,X,39.9,83.0,92.0,HY,U,NA,1.0,,,
WOODELEVA1,2016-06-16,07:50:00,DLN,B,GRCA,2651-47684,OW,X,33.5,91.0,95.0,ASY,M,CP,0.0,,,
WOODELEVA1,2016-06-16,08:00:00,DLN,B,GRCA,2651-47685,X,MR,37.5,86.0,93.0,ASY,F,BP,0.5,,,
WOODELEVA1,2016-06-16,08:05:00,DLN,B,CACH,2750-64244,MY,X,8.4,57.0,48.0,HY,U,NA,0.5,,,
WOODELEVA1,2016-06-16,08:05:00,DLN,B,CACH,2750-44563,GR,X,8.9,57.0,52.0,AHY,F,BP,0.5,,,
WOODELEVA1,2016-06-16,NA,DLN,B,GRCA,2651-47687,KX,KY,32.6,76.0,95.0,SY,F,BP,0.0,,,
WOODELEVA1,2016-06-16,09:40:00,DLN,B,SOSP,2571-90185,XM,M,21.1,67.0,NA,ASY,M,NA,NA,,,
WOODELEVA1,2016-06-16,09:40:00,DLN,B,SOSP,2571-90185,XM,M,21.1,63.5,NA,ASY,M,NA,NA,,,
WOODELEVA1,2016-06-16,09:40:00,DLN,B,SOSP,2571-90185,XM,M,21.1,67.0,66.0,ASY,M,CP,0.5,,,
WOODELEVA1,2016-06-16,09:40:00,DLN,B,SOSP,2571-90185,XM,M,21.1,63.5,66.0,ASY,M,CP,0.5,,,
BROWANNMD1,2016-06-17,08:10:00,AEH,B,HOWR,2710-54288,K,XW,10.7,51.0,43.0,AHY,M,CP,0.0,,,
BROWANNMD1,2016-06-17,08:15:00,KPK,B,CACH,2710-54289,O,KX,9.1,60.0,52.0,AHY,F,BP,0.0,,,
BROWANNMD1,2016-06-17,08:53:00,AEH,B,SOSP,2711-77136,Y,KX,21.5,67.0,67.0,AHY,M,CP,0.0,,,
DALEELIMD1,2016-06-17,08:25:00,JLM,B,CACH,2750-64326,K,OX,NA,58.0,50.0,AHY,F,BP,0.0,,,
DALEELIMD1,2016-06-17,08:42:00,JLM,B,CARW,2741-54617,YO,X,NA,58.0,48.0,AHY,U,NA,0.0,,,
DALEELIMD1,2016-06-17,08:56:00,JLM,B,CACH,2750-64324,X,MW,NA,58.0,50.0,AHY,F,BP,0.5,,,
DALEELIMD1,2016-06-17,09:00:00,JLM,B,CACH,2750-64327,KX,R,NA,61.0,56.0,SY,U,NA,0.5,,,
DALEELIMD1,2016-06-17,09:15:00,JLM,B,GRCA,2651-51834,XY,RY,NA,85.0,91.0,ASY,U,NA,0.0,,,
DALEELIMD1,2016-06-17,09:30:00,JLM,B,SOSP,2741-54618,X,YG,NA,63.0,68.0,AHY,M,CP,0.0,,,
DALEELIMD1,2016-06-17,09:45:00,JLM,B,HOWR,2750-64328,XG,O,NA,51.0,35.0,AHY,U,NA,0.0,,,
DALEELIMD1,2016-06-17,10:03:00,JLM,B,CACH,2750-64329,B,YX,NA,62.0,54.0,AHY,U,NA,0.0,,,
DALEELIMD1,2016-06-17,10:26:00,JLM,B,CARW,2741-54619,MG,X,NA,55.0,45.0,AHY,F,BP,NA,,,
HIGHELEMA1,2016-06-17,10:35:00,SBL,B,AMRO,1352-74216,WO,X,79.6,121.0,87.0,ASY,F,BP,0.0,,,
WESCCATMA1,2016-06-17,08:40:00,TMB,B,HOWR,2780-14674,WW,X,9.9,50.0,40.0,AHY,M,CP,0.0,,,
WESCCATMA1,2016-06-17,09:40:00,TMB,R,BCCH,2720-99580,XG,Y,11.09,64.0,63.0,ASY,M,NA,NA,,,
WESCCATMA1,2016-06-17,09:40:00,TMB,R,BCCH,2720-99580,XG,Y,11.09,65.0,63.0,ASY,M,NA,NA,,,
WESCCATMA1,2016-06-17,09:40:00,TMB,R,BCCH,2720-99580,XG,Y,10.9,64.0,63.0,ASY,M,CP,0.5,,,
WESCCATMA1,2016-06-17,09:40:00,TMB,R,BCCH,2720-99580,XG,Y,10.9,65.0,63.0,ASY,M,CP,0.5,,,
