siteIDPc,datePc,obsPc,startTimePc,intervalPc,sppPc,count10Pc,count20Pc,count30Pc,count40Pc,count50Pc,detectionPc
SHAHMAUFL1,2017-05-07,ERF,06:30,3,CACH,0,0,0,0,1,A
SHAHMAUFL1,2017-05-07,ERF,06:30,3,CARW,0,1,0,1,0,A
SHAHMAUFL1,2017-05-07,ERF,06:30,3,NOCA,0,0,0,1,0,A
SHAHMAUFL1,2017-05-07,ERF,06:30,3,TUTI,0,0,0,0,1,A
SHARAMACO1,2017-06-09,AM,07:13,1,AMRO,0,0,0,2,0,B
SHARAMACO1,2017-06-09,AM,07:13,1,BLJA,0,0,0,0,1,A
SHARAMACO1,2017-06-09,AM,07:13,1,HOSP,0,0,0,0,1,B
SHARAMACO1,2017-06-09,AM,07:13,1,MODO,0,0,0,0,1,V
SHARAMACO1,2017-06-09,AM,07:13,1,RODO,2,0,0,0,0,V
SHARAMACO1,2017-06-09,AM,07:13,3,RODO,0,0,0,0,3,V
SHARAMACO1,2017-06-09,AM,07:13,2,HOFI,0,2,0,0,0,B
SHARAMACO1,2017-06-09,AM,07:13,2,HOSP,0,0,0,1,0,A
SHARAMACO1,2017-06-09,AM,07:13,2,RODO,2,0,0,0,0,V
SHARAMACO1,2017-06-09,AM,07:13,2,RSFL,0,0,1,0,0,B
SHARAMACO1,2017-06-09,AM,07:13,3,AMRO,0,0,0,0,2,A
SHARAMACO1,2017-06-09,AM,07:13,3,HOSP,0,0,0,2,1,A
SHARAMACO1,2017-06-09,AM,07:13,3,MODO,0,0,0,0,1,A
SHARAMACO1,2017-06-09,AM,07:13,3,HOFI,0,0,0,0,2,A
SHEAMARMA1,2017-06-07,ASJ,07:04,1,AMCR,0,2,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,1,AMCR,1,0,0,0,0,V
SHEAMARMA1,2017-06-07,ASJ,07:04,1,AMRE,0,0,1,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,1,BHCO,0,1,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,1,GRCA,0,0,1,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,1,HOFI,1,0,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,1,HOSP,1,0,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,1,MODO,0,1,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,1,SOSP,0,1,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,2,AMCR,1,0,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,2,AMCR,0,0,1,0,0,V
SHEAMARMA1,2017-06-07,ASJ,07:04,2,AMGO,0,0,1,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,2,GRCA,0,0,1,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,2,HOWR,0,1,0,0,0,B
SHEAMARMA1,2017-06-07,ASJ,07:04,2,RWBL,0,0,0,1,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,2,SOSP,0,1,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,2,YSFL,0,0,0,1,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,3,AMGO,0,1,0,0,0,B
SHEAMARMA1,2017-06-07,ASJ,07:04,3,AMRO,0,1,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,3,CEDW,0,0,3,0,0,B
SHEAMARMA1,2017-06-07,ASJ,07:04,3,CHSP,0,0,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,3,HETH,0,0,1,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,3,HOFI,0,1,0,0,0,B
SHEAMARMA1,2017-06-07,ASJ,07:04,3,HOWR,1,0,0,0,0,B
SHEAMARMA1,2017-06-07,ASJ,07:04,3,NOCA,0,1,0,1,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,3,RWBL,0,0,1,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,3,SOSP,0,1,0,0,0,A
SHEAMARMA1,2017-06-07,ASJ,07:04,3,TUTI,0,0,1,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,1,AMRO,0,0,1,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,1,BCCH,1,0,0,0,0,B
SHERALEMA1,2017-06-25,JLK,07:12,1,EUST,0,1,0,0,0,V
SHERALEMA1,2017-06-25,JLK,07:12,1,HOSP,0,2,0,3,0,A
SHERALEMA1,2017-06-25,JLK,07:12,1,MODO,0,0,0,1,0,A
SHERALEMA1,2017-06-25,JLK,07:12,1,NOCA,0,0,0,1,0,A
SHERALEMA1,2017-06-25,JLK,07:12,2,AMRO,0,1,0,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,2,BCCH,1,0,0,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,2,GRCA,0,0,1,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,2,HOSP,0,3,0,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,2,HOSP,0,0,1,0,0,B
SHERALEMA1,2017-06-25,JLK,07:12,2,HOSP,1,0,0,0,0,V
SHERALEMA1,2017-06-25,JLK,07:12,2,MODO,0,0,1,0,1,A
SHERALEMA1,2017-06-25,JLK,07:12,3,AMRO,0,1,1,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,3,CHSW,0,0,2,1,0,A
SHERALEMA1,2017-06-25,JLK,07:12,3,COGR,0,1,0,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,3,HOSP,0,2,1,0,0,A
SHERALEMA1,2017-06-25,JLK,07:12,3,HOSP,0,0,2,0,0,V
SHERALEMA1,2017-06-25,JLK,07:12,3,MODO,0,1,0,1,0,A
SHERALEMA1,2017-06-25,JLK,07:12,3,NOCA,0,0,0,0,1,A
SHERNYLGA1,2017-03-22,CLG,07:31,1,AMRO,0,1,1,1,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,1,CACH,0,0,1,0,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,1,NOCA,0,0,1,0,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,1,NOCA,1,0,1,0,0,V
SHERNYLGA1,2017-03-22,CLG,07:31,1,TUTI,1,1,0,0,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,2,AMRO,0,0,2,0,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,2,CACH,0,1,1,0,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,2,NOCA,0,0,0,1,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,2,NOCA,0,2,0,0,0,B
SHERNYLGA1,2017-03-22,CLG,07:31,3,AMRO,0,0,1,0,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,3,AMRO,0,0,0,0,5,V
SHERNYLGA1,2017-03-22,CLG,07:31,3,CACH,0,0,0,1,1,A
SHERNYLGA1,2017-03-22,CLG,07:31,3,NOCA,0,2,0,2,0,A
SHERNYLGA1,2017-03-22,CLG,07:31,3,NOCA,0,1,0,0,0,B
SILLSCOMD1,2017-07-19,JLM,07:08,1,AMRO,0,1,0,0,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,1,CACH,0,1,0,0,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,1,HOSP,1,3,0,0,0,B
SILLSCOMD1,2017-07-19,JLM,07:08,1,MODO,0,0,0,1,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,1,SOSP,0,0,0,1,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,2,AMRO,0,0,0,0,1,A
SILLSCOMD1,2017-07-19,JLM,07:08,2,CACH,1,0,1,0,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,2,HOSP,0,0,4,0,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,2,TUTI,0,0,1,0,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,3,CACH,0,1,0,0,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,3,HOFI,1,0,0,0,0,B
SILLSCOMD1,2017-07-19,JLM,07:08,3,HOSP,0,3,0,0,0,A
SILLSCOMD1,2017-07-19,JLM,07:08,3,MODO,0,0,1,0,0,A
SIMPEDWNC1,2017-04-11,AJB,06:26,1,CACH,0,0,2,1,0,A
SIMPEDWNC1,2017-04-11,AJB,06:26,1,CARW,0,0,0,1,1,A
SIMPEDWNC1,2017-04-11,AJB,06:26,1,NOCA,1,1,2,0,2,A
SIMPEDWNC1,2017-04-11,AJB,06:26,2,CACH,0,1,0,2,0,A
SIMPEDWNC1,2017-04-11,AJB,06:26,2,CARW,0,0,1,0,1,A
SIMPEDWNC1,2017-04-11,AJB,06:26,2,NOCA,2,1,0,2,0,A
SIMPEDWNC1,2017-04-11,AJB,06:26,3,CACH,0,0,2,0,1,A
SIMPEDWNC1,2017-04-11,AJB,06:26,3,NOCA,0,2,1,0,3,A
SINGVIRDC1,2017-06-02,JLM,07:07,1,AMCR,0,0,1,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,1,GRCA,0,1,0,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,1,HOSP,3,0,0,0,0,V
SINGVIRDC1,2017-06-02,JLM,07:07,1,SOSP,0,1,0,1,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,2,AMCR,0,0,2,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,2,CARW,0,0,0,1,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,2,GRCA,0,1,0,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,2,HOSP,3,0,0,0,0,V
SINGVIRDC1,2017-06-02,JLM,07:07,2,HOWR,0,1,0,1,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,2,MODO,2,0,0,0,0,B
SINGVIRDC1,2017-06-02,JLM,07:07,2,NOCA,0,0,1,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,2,SOSP,0,1,0,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,3,AMCR,0,0,1,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,3,BLJA,1,0,0,0,0,V
SINGVIRDC1,2017-06-02,JLM,07:07,3,CARW,0,0,0,1,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,3,GRCA,0,1,0,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,3,HOSP,2,0,0,0,0,V
SINGVIRDC1,2017-06-02,JLM,07:07,3,HOWR,0,0,1,0,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,3,NOCA,0,1,0,1,0,A
SINGVIRDC1,2017-06-02,JLM,07:07,3,SOSP,0,1,0,0,0,A
SKRALOUNC1,2017-04-27,AJB,06:32,1,AMRO,0,1,0,0,0,A
SKRALOUNC1,2017-04-27,AJB,06:32,1,CARW,0,0,0,0,1,A
SKRALOUNC1,2017-04-27,AJB,06:32,1,NOCA,2,1,0,0,0,A
SKRALOUNC1,2017-04-27,AJB,06:32,1,NOMO,0,0,0,1,0,B
SKRALOUNC1,2017-04-27,AJB,06:32,2,AMRO,0,0,1,0,0,A
SKRALOUNC1,2017-04-27,AJB,06:32,2,GRCA,1,0,0,0,0,V
SKRALOUNC1,2017-04-27,AJB,06:32,2,NOCA,2,0,0,0,0,B
SKRALOUNC1,2017-04-27,AJB,06:32,2,NOMO,0,0,1,0,0,A
SKRALOUNC1,2017-04-27,AJB,06:32,3,GRCA,1,0,0,0,0,V
SKRALOUNC1,2017-04-27,AJB,06:32,3,NOCA,0,0,3,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,1,AMGO,0,1,0,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,1,AMRO,0,0,1,0,0,V
SLONSUSMA1,2017-07-02,JLK,07:09,1,BLJA,0,1,0,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,1,DOWO,0,0,1,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,1,EUST,0,0,2,0,0,V
SLONSUSMA1,2017-07-02,JLK,07:09,1,HOSP,0,1,0,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,1,HOWR,0,1,0,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,1,NOCA,0,0,1,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,1,RODO,0,0,6,0,0,V
SLONSUSMA1,2017-07-02,JLK,07:09,1,SOSP,0,0,0,1,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,1,WBNU,0,0,0,1,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,2,AMRO,0,1,1,0,0,V
SLONSUSMA1,2017-07-02,JLK,07:09,2,BCCH,0,0,1,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,2,BLJA,0,1,0,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,2,CEDW,0,0,1,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,2,COGR,0,1,0,0,0,V
SLONSUSMA1,2017-07-02,JLK,07:09,2,EUST,0,0,2,0,0,V
SLONSUSMA1,2017-07-02,JLK,07:09,2,HOSP,0,3,0,0,0,B
SLONSUSMA1,2017-07-02,JLK,07:09,2,HOWR,0,1,0,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,2,MODO,0,1,0,0,0,B
SLONSUSMA1,2017-07-02,JLK,07:09,2,NOCA,0,0,0,1,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,2,SOSP,0,0,0,1,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,2,WBNU,0,0,1,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,3,AMRO,0,1,3,0,0,V
SLONSUSMA1,2017-07-02,JLK,07:09,3,BLJA,0,1,0,1,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,3,HOSP,0,3,0,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,3,HOWR,0,1,0,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,3,MODO,0,0,1,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,3,NOCA,0,0,1,0,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,3,SOSP,0,0,1,1,0,A
SLONSUSMA1,2017-07-02,JLK,07:09,3,WBNU,0,0,1,0,0,A
SORECLYNC1,2017-05-15,AJB,06:33,1,CACH,0,0,1,0,0,A
SORECLYNC1,2017-05-15,AJB,06:33,1,CARW,0,0,0,0,1,A
SORECLYNC1,2017-05-15,AJB,06:33,1,NOCA,0,1,0,1,1,A
SORECLYNC1,2017-05-15,AJB,06:33,2,CACH,0,0,1,1,0,A
SORECLYNC1,2017-05-15,AJB,06:33,2,CARW,0,0,0,0,2,A
SORECLYNC1,2017-05-15,AJB,06:33,2,NOCA,0,0,0,2,1,A
SORECLYNC1,2017-05-15,AJB,06:33,3,CACH,0,0,1,1,0,A
SORECLYNC1,2017-05-15,AJB,06:33,3,CARW,0,0,1,0,1,A
SORECLYNC1,2017-05-15,AJB,06:33,3,NOCA,0,0,1,2,0,A
SORECLYNC1,2017-05-15,AJB,06:33,3,NOCA,0,1,0,0,0,V
SPLAMARMA1,2017-07-16,JLK,07:10,1,AMCR,0,0,0,1,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,1,BCCH,0,0,0,0,1,A
SPLAMARMA1,2017-07-16,JLK,07:10,1,CHSW,0,0,2,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,1,GRCA,1,1,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,1,HOSP,0,1,0,0,0,B
SPLAMARMA1,2017-07-16,JLK,07:10,1,HOWR,0,0,0,1,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,1,MODO,0,0,1,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,1,MODO,0,0,0,1,0,B
SPLAMARMA1,2017-07-16,JLK,07:10,1,NOCA,0,0,0,0,1,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,AMCR,0,0,0,2,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,AMGO,0,1,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,AMRO,0,2,0,0,0,V
SPLAMARMA1,2017-07-16,JLK,07:10,2,BCCH,0,0,0,0,1,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,CEDW,0,5,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,GRCA,1,0,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,HOSP,1,0,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,HOWR,0,0,0,1,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,MODO,0,0,0,2,0,V
SPLAMARMA1,2017-07-16,JLK,07:10,2,NOCA,0,0,0,0,1,A
SPLAMARMA1,2017-07-16,JLK,07:10,2,TUTI,0,0,0,1,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,AMCR,0,0,0,1,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,AMRO,0,0,1,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,BCCH,0,0,0,1,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,CEDW,0,3,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,GRCA,1,0,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,HOWR,0,1,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,MODO,0,1,0,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,RBWO,0,0,1,0,0,A
SPLAMARMA1,2017-07-16,JLK,07:10,3,SOSP,0,1,0,0,0,V
SPLAMARMA1,2017-07-16,JLK,07:10,3,TUTI,0,0,0,1,0,A
STACTIMPA1,2017-06-14,LY,05:45,1,AMCR,0,0,0,0,1,A
STACTIMPA1,2017-06-14,LY,05:45,1,AMRO,0,1,0,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,1,CHSP,0,0,0,0,1,A
STACTIMPA1,2017-06-14,LY,05:45,1,COGR,0,0,1,0,0,V
STACTIMPA1,2017-06-14,LY,05:45,1,HOWR,0,1,0,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,1,NOCA,0,0,0,0,2,A
STACTIMPA1,2017-06-14,LY,05:45,1,RWBL,0,0,2,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,1,TUTI,0,0,1,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,1,WOTH,0,0,0,1,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,AMGO,0,0,1,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,AMRO,0,0,0,0,1,A
STACTIMPA1,2017-06-14,LY,05:45,2,DOWO,0,0,1,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,HOWR,1,0,0,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,NOCA,0,0,1,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,RWBL,0,0,0,1,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,SOSP,0,0,1,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,TUTI,0,0,2,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,WBNU,0,0,0,1,0,A
STACTIMPA1,2017-06-14,LY,05:45,2,WOTH,0,0,0,0,1,A
STACTIMPA1,2017-06-14,LY,05:45,3,BLJA,1,0,0,0,0,V
STACTIMPA1,2017-06-14,LY,05:45,3,COYE,0,0,0,1,0,A
STACTIMPA1,2017-06-14,LY,05:45,3,EATO,0,1,0,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,3,RWBL,0,0,2,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,3,SOSP,1,0,1,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,3,TUTI,0,0,3,0,0,A
STACTIMPA1,2017-06-14,LY,05:45,3,WBNU,0,1,0,0,1,A
STALJUDPA1,2017-07-26,LY,05:45,1,AMCR,0,0,0,0,1,A
STALJUDPA1,2017-07-26,LY,05:45,1,AMRO,1,3,0,0,0,A
STALJUDPA1,2017-07-26,LY,05:45,1,EATO,0,0,0,1,0,A
STALJUDPA1,2017-07-26,LY,05:45,1,NOCA,1,0,1,0,0,A
STALJUDPA1,2017-07-26,LY,05:45,2,AMRO,1,0,2,0,0,A
STALJUDPA1,2017-07-26,LY,05:45,2,SOSP,0,0,0,0,1,A
STALJUDPA1,2017-07-26,LY,05:45,2,TUTI,0,0,0,0,1,A
STALJUDPA1,2017-07-26,LY,05:45,3,CARW,0,0,0,1,0,A
STALJUDPA1,2017-07-26,LY,05:45,3,MODO,0,0,0,1,0,A
STALJUDPA1,2017-07-26,LY,05:45,3,NOCA,0,0,2,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,1,AMCR,0,0,0,4,0,A
STANJEFMD1,2017-05-30,akw,07:12,1,AMRE,0,0,0,1,0,A
STANJEFMD1,2017-05-30,akw,07:12,1,AMRO,0,0,0,1,0,A
STANJEFMD1,2017-05-30,akw,07:12,1,BLPW,0,0,1,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,1,GCFL,0,0,0,1,0,A
STANJEFMD1,2017-05-30,akw,07:12,1,GRCA,0,0,1,1,0,A
STANJEFMD1,2017-05-30,akw,07:12,1,HOWR,1,0,0,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,1,NOCA,0,0,1,0,1,A
STANJEFMD1,2017-05-30,akw,07:12,2,AMRE,0,0,1,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,2,CARW,0,0,1,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,2,HOWR,0,0,1,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,2,HOWR,0,1,0,0,0,V
STANJEFMD1,2017-05-30,akw,07:12,2,NOCA,0,0,1,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,2,SOSP,0,0,0,0,1,A
STANJEFMD1,2017-05-30,akw,07:12,3,AMCR,0,8,0,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,3,AMRE,0,1,1,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,3,CARW,0,0,1,0,0,A
STANJEFMD1,2017-05-30,akw,07:12,3,GRCA,0,0,1,1,0,A
STANJEFMD1,2017-05-30,akw,07:12,3,HOWR,0,1,0,1,0,A
STANJEFMD1,2017-05-30,akw,07:12,3,NOCA,0,0,1,1,1,A
STANJEFMD1,2017-05-30,akw,07:12,3,SOSP,0,0,1,0,0,A
STEPGREFL1,2017-05-31,ERF,06:20,1,BRTH,0,0,0,0,1,A
STEPGREFL1,2017-05-31,ERF,06:20,1,CACH,0,0,0,0,1,A
STEPGREFL1,2017-05-31,ERF,06:20,1,NOCA,0,0,1,0,1,A
STEPGREFL1,2017-05-31,ERF,06:20,1,NOCA,0,1,0,0,0,B
STEPGREFL1,2017-05-31,ERF,06:20,1,NOMO,0,1,0,0,0,B
STEPGREFL1,2017-05-31,ERF,06:20,1,TUTI,0,0,0,0,1,A
STEPGREFL1,2017-05-31,ERF,06:20,2,BRTH,0,0,0,0,1,A
STEPGREFL1,2017-05-31,ERF,06:20,2,CACH,0,0,0,1,0,A
STEPGREFL1,2017-05-31,ERF,06:20,2,NOCA,0,0,1,1,1,A
STEPGREFL1,2017-05-31,ERF,06:20,2,NOCA,0,1,0,0,0,B
STEPGREFL1,2017-05-31,ERF,06:20,2,NOMO,0,0,0,1,0,B
STEPGREFL1,2017-05-31,ERF,06:20,2,TUTI,0,0,0,0,1,A
STEPGREFL1,2017-05-31,ERF,06:20,3,BRTH,0,0,0,1,0,B
STEPGREFL1,2017-05-31,ERF,06:20,3,CACH,0,0,0,0,1,A
STEPGREFL1,2017-05-31,ERF,06:20,3,CARW,0,0,0,1,0,A
STEPGREFL1,2017-05-31,ERF,06:20,3,NOCA,0,0,0,1,0,A
STEPGREFL1,2017-05-31,ERF,06:20,3,NOCA,0,1,0,0,0,B
STEPGREFL1,2017-05-31,ERF,06:20,3,TUTI,0,0,0,1,1,A
STEPJANMA1,2017-07-25,JLK,07:12,1,AMGO,0,0,1,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,1,AMRO,0,1,1,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,1,BLJA,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,1,CHSP,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,1,HOFI,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,1,HOSP,0,0,3,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,1,MODO,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,1,SOSP,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,2,AMCR,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,2,AMRO,0,1,1,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,2,BCCH,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,2,CHSP,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,2,COYE,0,1,0,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,2,GRCA,0,0,0,0,1,A
STEPJANMA1,2017-07-25,JLK,07:12,2,HOSP,0,0,5,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,2,NOCA,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,3,AMCR,0,0,0,0,1,A
STEPJANMA1,2017-07-25,JLK,07:12,3,AMGO,0,0,1,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,3,AMRO,1,0,1,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,3,BLJA,0,0,0,2,0,A
STEPJANMA1,2017-07-25,JLK,07:12,3,COYE,0,0,1,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,3,GRCA,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,3,HOFI,0,2,0,0,0,B
STEPJANMA1,2017-07-25,JLK,07:12,3,HOSP,0,0,5,0,0,A
STEPJANMA1,2017-07-25,JLK,07:12,3,NOCA,0,0,0,1,0,V
STEPJANMA1,2017-07-25,JLK,07:12,3,RTHA,0,0,0,1,0,A
STEPJANMA1,2017-07-25,JLK,07:12,3,SOSP,0,0,0,1,0,A
STEPMARGA1,2017-05-06,CLG,06:56,1,CACH,0,2,0,0,0,A
STEPMARGA1,2017-05-06,CLG,06:56,1,NOCA,0,0,0,1,0,A
STEPMARGA1,2017-05-06,CLG,06:56,2,AMRO,0,1,0,0,0,A
STEPMARGA1,2017-05-06,CLG,06:56,2,CACH,2,0,1,0,0,A
STEPMARGA1,2017-05-06,CLG,06:56,2,CARW,0,1,0,0,0,A
STEPMARGA1,2017-05-06,CLG,06:56,2,NOCA,0,0,1,1,0,A
STEPMARGA1,2017-05-06,CLG,06:56,3,AMRO,0,1,0,0,0,A
STEPMARGA1,2017-05-06,CLG,06:56,3,BRTH,0,0,1,0,0,A
STEPMARGA1,2017-05-06,CLG,06:56,3,CACH,2,0,0,0,0,A
STEPMARGA1,2017-05-06,CLG,06:56,3,NOCA,0,0,1,0,0,A
STEPMARGA1,2017-05-06,CLG,06:56,3,NOCA,0,1,0,0,0,B
STEVSADMA1,2017-07-31,JLK,07:10,1,AMRO,0,1,0,0,0,A
STEVSADMA1,2017-07-31,JLK,07:10,1,BCCH,0,0,0,0,1,A
STEVSADMA1,2017-07-31,JLK,07:10,1,BLJA,0,0,0,1,0,A
STEVSADMA1,2017-07-31,JLK,07:10,1,CARW,0,0,0,1,0,A
STEVSADMA1,2017-07-31,JLK,07:10,1,HOSP,2,8,0,0,0,B
STEVSADMA1,2017-07-31,JLK,07:10,1,MODO,0,1,0,1,0,A
STEVSADMA1,2017-07-31,JLK,07:10,1,MODO,0,1,0,0,0,V
