siteIDTechRs,dateTechRs,observerTechRs,timeTechRs,forayNumberTechRs,bandNumberTechRs,longTechRs,latTechRs,typeTechRs,notesTechRs
TUFTKATMD1,2002-08-01,noData,00:01,99999,791-17801,99999,99999,T,noData
TUFTKATMD1,2004-07-02,noData,00:01,99999,2250-24052,99999,99999,T,noData
UNGELAUDC1,2002-07-02,noData,00:01,99999,791-17837,99999,99999,T,noData
UNGELAUDC1,2005-05-17,noData,00:01,99999,1951-20908,99999,99999,T,noData
URBABETMD1,2004-05-11,noData,00:01,99999,1801-77676,99999,99999,T,noData
URBABETMD1,2004-05-11,noData,00:01,99999,1801-77677,99999,99999,T,noData
VEARRICMA1,2017-07-11,ASJ,10:23,1,1212-27627,-72.53461,42.10155,F,noData
VERSBETMD2,2017-06-12,klw,08:42,99999,2690-95963,-76.59767,38.72263,I,noData
VERSBETMD2,2010-05-29,noData,00:01,99999,2441-14041,99999,99999,T,noData
VERSBETMD2,2012-06-07,noData,00:01,99999,2540-62817,99999,99999,T,noData
VERSBETMD2,2013-04-24,noData,00:01,99999,2570-44717,99999,99999,T,noData
VERSBETMD2,2014-03-31,noData,00:01,99999,2540-62817,99999,99999,T,noData
VERSBETMD2,2014-06-21,noData,00:01,99999,2441-14041,99999,99999,T,noData
VERSBETMD2,2015-05-12,noData,00:01,99999,2570-44717,99999,99999,T,noData
VERSMATMA1,2016-08-29,TMB,10:45,99999,2651-43219,-72.72076,42.35514,I,noData
VONGJENMD1,2017-04-29,AKW,09:32,1,2571-90100,-77.13054,39.00956,F,noData
VONGJENMD1,2017-04-29,KLW,09:38,1,2641-63760,-77.13001,39.00958,F,noData
VONGJENMD1,2010-04-10,noData,00:01,99999,2590-82308,99999,99999,T,noData
VONGJENMD1,2010-04-10,noData,00:01,99999,2441-14203,99999,99999,T,noData
VONGJENMD1,2010-06-08,noData,00:01,99999,2441-14203,99999,99999,T,noData
VONGJENMD1,2010-08-22,noData,00:01,99999,2441-14203,99999,99999,T,noData
VONGJENMD1,2010-09-07,noData,00:01,99999,2590-82308,99999,99999,T,noData
VONGJENMD1,2010-12-16,noData,00:01,99999,2441-14203,99999,99999,T,noData
VONGJENMD1,2012-06-07,noData,00:01,99999,2411-37406,99999,99999,T,noData
VONGJENMD1,2013-03-15,noData,00:01,99999,2421-34632,99999,99999,T,noData
VONGJENMD1,2014-06-14,noData,00:01,99999,2411-37407,99999,99999,T,noData
VONGJENMD1,2015-07-08,noData,00:01,99999,2590-83072,99999,99999,T,noData
VONGJENMD1,2016-07-07,"KJW,MAR",09:00,99999,2411-37406,-77.13120596,39.009927,I,noData
VONGJENMD1,2016-07-07,"KJW,MAR",10:34,99999,2411-37404,-77.1313423,39.009852,I,noData
VONGJENMD1,2016-07-07,"KJW,MAR",12:00,1,2750-41403,-77.13120596,39.009927,F,noData
VOSSCOLVA1,2009-07-11,noData,00:01,99999,1272-43108,99999,99999,T,noData
WALKPATVA1,2008-03-15,noData,00:01,99999,2281-69434,99999,99999,T,noData
WALTANNNC1,2017-05-08,AJB,09:05,99999,2790-45015,99999,99999,I,noData
WALTANNNC1,2017-05-08,AJB,09:20,99999,0851-39870,99999,99999,I,noData
WANGMATNC1,2017-04-21,AJB,10:17,1,2180-92522,-79.9518,36.2036,F,noData
WANGMATNC1,2016-05-21,AJB,11:20,99999,2711-64073,99999,99999,T,noData
WARDDOUVA1,2009-06-28,noData,00:01,99999,1991-46192,99999,99999,T,noData
WARDDOUVA1,2010-06-05,noData,00:01,99999,1991-46191,99999,99999,T,noData
WARDDOUVA1,2012-06-28,noData,00:01,99999,2441-14133,99999,99999,T,noData
WARDDOUVA1,2013-06-04,noData,00:01,99999,2531-90212,99999,99999,T,noData
WARDDOUVA1,2013-06-10,noData,00:01,99999,2531-90209,99999,99999,T,noData
WARDDOUVA1,2014-06-17,noData,00:01,99999,2531-90209,99999,99999,T,noData
WARDDOUVA1,2016-05-31,ERF,08:35,1,2531-90209,-77.088944,38.884899,F,noData
WARRPAIMA1,2016-07-24,TMB,08:55,99999,2651-65620,-72.5278,42.40887,I,noData
WARRPAIMA1,2016-07-24,TMB,10:00,99999,2660-85452,-72.52771,42.40899,I,noData
WATSJOSFL1,2017-06-03,ERF,09:36,1,2541-40437,-82.45228,29.67742,F,"X ONLY, MISSING B AND Y BANDS"
WATSPATDC1,2008-06-15,noData,00:01,99999,2301-56009,99999,99999,T,noData
WATSPATDC1,2012-07-17,noData,00:01,99999,2441-14048,99999,99999,T,noData
WEBBTOMFL1,2016-09-28,ZZ,00:01,1,2640-61823,99999,99999,F,noData
WELLCARMD1,2002-07-13,noData,00:01,99999,820-94595,99999,99999,T,noData
WELLCARMD1,2003-07-04,noData,00:01,99999,820-94594,99999,99999,T,noData
WHEATPKMD1,2017-06-15,AEH,06:00,99999,2651-64645,99999,99999,I,noData
WHEATPKMD1,2017-06-15,AEH,07:00,99999,2651-64627,99999,99999,I,noData
WHEATPKMD1,2017-06-15,AEH,07:30,99999,2651-64657,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64627,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64613,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64615,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64626,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64664,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64683,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64660,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64610,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2651-64657,99999,99999,I,noData
WHEATPKMD1,2017-06-19,AEH,00:01,99999,2671-02032,99999,99999,I,noData
WHEATPKMD1,2017-06-26,AEH,06:44,99999,2651-64614,99999,99999,I,noData
WHEATPKMD1,2017-06-26,AEH,06:28,99999,2651-64613,99999,99999,I,noData
WHEATPKMD1,2017-06-26,AEH,06:08,99999,2651-64626,99999,99999,I,noData
WHEATPKMD1,2017-06-26,AEH,06:07,99999,2651-64615,99999,99999,I,noData
WHEATPKMD1,2017-06-26,AEH,09:00,99999,2651-64685,99999,99999,I,noData
WHEATPKMD1,2017-06-26,DLM,06:00,99999,2651-64700,99999,99999,I,noData
WHEATPKMD1,2017-06-26,AEH,08:48,99999,2651-64562,99999,99999,I,noData
WHEATPKMD1,2017-07-01,AEH,07:20,99999,2651-64615,99999,99999,I,noData
WHEATPKMD1,2017-07-01,AEH,07:32,99999,2651-64685,99999,99999,I,noData
WHEATPKMD1,2017-07-01,AEH,07:32,99999,2651-64559,99999,99999,I,noData
WHEATPKMD1,2017-07-01,AEH,07:32,99999,2671-02020,99999,99999,I,noData
WHEATPKMD1,2017-07-17,AEH,07:30,99999,2651-64626,99999,99999,I,noData
WHEATPKMD1,2017-07-17,AEH,08:30,99999,2651-64614,99999,99999,I,noData
WHEATPKMD1,2017-07-17,AEH,10:00,99999,2671-02032,99999,99999,I,noData
WHEATPKMD1,2017-07-28,AEH,08:00,99999,2671-02032,99999,99999,I,noData
WHEATPKMD1,2017-07-28,AEH,10:00,99999,2411-37611,99999,99999,I,noData
WHEATPKMD1,2017-07-28,AEH,10:00,99999,2701-92877,99999,99999,I,noData
WHEEJENNC1,2017-06-10,AJB,10:28,1,0851-39934,-78.7016,35.8517,F,noData
WHEEJENNC1,2017-06-10,AJB,10:33,1,2711-64094,-78.7016,35.8517,F,noData
WHEEJENNC1,2016-05-14,AJB,10:00,99999,2180-92499,99999,99999,I,noData
WHELGWEMA1,2014-06-14,noData,00:01,99999,2690-87708,99999,99999,T,noData
WHITLAUDC1,2010-06-08,noData,00:01,99999,2301-56825,99999,99999,T,noData
WHITLIZFL1,2017-06-02,ERF,07:39,1,2541-37511,-82.31417,29.65242,F,noData
WHITLIZFL1,2017-06-02,ERF,07:50,1,2331-09333,-82.3137,29.65219,F,noData
WIEBFRAMD1,2017-06-23,"akw, klw",09:30,1,2571-70334,-77.01596,38.97792,F,noData
WIEBFRAMD1,2017-06-23,klw,10:03,1,2711-77632,-77.01531,38.97682,F,noData
WIEBFRAMD1,2017-06-23,akw,10:04,1,2711-77635,-77.01531,38.97682,F,noData
WIEBFRAMD1,2009-07-14,noData,00:01,99999,2301-56097,99999,99999,T,noData
WIEBFRAMD1,2010-05-06,noData,00:01,99999,2411-37429,99999,99999,T,noData
WIEBFRAMD1,2012-07-24,noData,00:01,99999,2411-37427,99999,99999,T,noData
WIEBFRAMD1,2012-07-24,noData,00:01,99999,2251-80324,99999,99999,T,noData
WIEBFRAMD1,2012-07-24,noData,00:01,99999,2411-37193,99999,99999,T,noData
WIEBFRAMD1,2013-06-26,noData,00:01,99999,1272-43094,99999,99999,T,noData
WIEBFRAMD1,2013-06-28,noData,00:01,99999,2411-37192,99999,99999,T,noData
WIEBFRAMD1,2014-06-05,noData,00:01,99999,2411-37428,99999,99999,T,noData
WIEBFRAMD1,2015-04-16,noData,00:01,99999,2571-70333,99999,99999,T,noData
WIEBFRAMD1,2016-07-19,"KJW,JRQ",09:15,99999,2531-74557,-77.01577363,38.977191,I,noData
WIKACORMD1,2002-09-17,noData,00:01,99999,820-94571,99999,99999,T,noData
WIKACORMD1,2004-04-22,noData,00:01,99999,4501-87416,99999,99999,T,noData
WIKACORMD1,2015-06-29,noData,00:01,99999,2641-86578,99999,99999,T,noData
WILDANNVA1,2010-06-26,noData,00:01,99999,2441-14140,99999,99999,T,noData
WILDANNVA1,2016-05-31,ERF,12:56,1,2661-07902,-77.096425,38.899337,F,noData
WILDANNVA2,2016-07-21,VEM,07:10,99999,2651-47529,-77.20485318,38.867803,I,noData
WILELINMD1,2010-06-11,noData,00:01,99999,1292-64311,99999,99999,T,noData
WILELINMD1,2012-07-07,noData,00:01,99999,2441-14089,99999,99999,T,noData
WILELINMD1,2016-07-22,KPK,09:32,1,2750-41378,-76.21126,38.97032,F,noData
WILLCAINC1,2016-07-02,ELB,11:54,1,2711-64104,99999,99999,F,noData
WILLCYNVA1,2005-05-05,noData,00:01,99999,4501-87491,99999,99999,T,noData
WILLJIMFL1,2016-04-07,ZZ,00:01,99999,2641-96608,99999,99999,T,noData
WILLJIMFL1,2016-04-07,ZZ,00:01,99999,2641-96758,99999,99999,T,noData
WILLJIMFL1,2016-04-07,ZZ,00:01,99999,2541-37508,99999,99999,T,noData
WILLJUDMA1,2015-05-15,noData,00:01,99999,2561-86629,99999,99999,noData,noData
WILLJUDMA1,2016-06-16,TMB,12:40,1,1212-52839,99999,99999,F,noData
WILLMARVA1,2017-06-21,akw,09:18,1,2741-54659,-77.10522,38.72551,F,noData
WILLMARVA1,2017-06-21,akw,10:22,1,2571-88971,-77.10609,38.72689,F,noData
WILLRAJMD1,2002-06-22,noData,00:01,99999,1141-05790,99999,99999,T,noData
WILLRAJMD1,2003-05-31,noData,00:01,99999,791-17034,99999,99999,T,noData
WILLRAJMD1,2004-07-10,noData,00:01,99999,1811-58695,99999,99999,T,noData
WILLRAJMD1,2008-07-06,noData,00:01,99999,2261-38332,99999,99999,T,noData
WILLRAJMD1,2008-07-06,noData,00:01,99999,1991-46155,99999,99999,T,noData
WILLRAJMD1,2009-07-03,noData,00:01,99999,2251-80311,99999,99999,T,noData
WILLRAJMD1,2010-07-28,noData,00:01,99999,2301-56943,99999,99999,T,noData
WILLRAJMD1,2012-07-28,noData,00:01,99999,2341-29380,99999,99999,T,noData
WILLRAJMD1,2015-06-13,noData,00:01,99999,1292-64290,99999,99999,T,noData
WILLRAJMD1,2015-06-13,noData,00:01,99999,1352-46525,99999,99999,T,noData
WILLRAJMD1,2016-05-07,KPK,00:01,99999,2441-96387,99999,99999,T,noData
WILLTERMD1,2017-07-11,AKW,08:19,1,2711-77607,-76.91776,38.92952,F,noData
WILLTERMD1,2009-07-13,noData,00:01,99999,2301-56808,99999,99999,T,noData
WILLTERMD1,2016-06-07,JLM,12:20,1,2711-77607,99999,99999,F,noData
WILLTINVA1,2017-07-13,JLM,09:30,1,2651-51553,-77.34943,38.78764,F,noData
WILLTINVA1,2008-01-21,noData,00:01,99999,2281-69446,99999,99999,T,noData
WILLTINVA1,2008-06-18,noData,00:01,99999,2281-69446,99999,99999,T,noData
WILLTINVA1,2008-06-18,noData,00:01,99999,2281-69447,99999,99999,T,noData
WILLTINVA1,2009-05-12,noData,00:01,99999,2281-69446,99999,99999,T,noData
WILLTINVA1,2016-07-15,JLM,11:22,1,2641-63888,99999,99999,F,noData
WILLTINVA1,2016-07-15,JLM,12:06,99999,2651-51553,99999,99999,I,noData
WINGJERMD1,2002-07-09,noData,00:01,99999,1141-05603,99999,99999,T,noData
WINSEMIGA1,2017-04-28,CLG,10:05,1,2641-96789,-84.37445,33.87714,F,"BX,W NOCA M"
WINSEMIGA1,2017-04-28,CLG,10:07,1,2711-58015,-84.37391,33.8775,F,CARW KX
WINTCHAFL1,2017-03-29,ERF,09:43,1,2531-99391,-82.33633,29.67483,F,"ONLY HAD X,O"
WINTCHAFL1,2016-04-22,ZZ,00:01,99999,2661-31337,99999,99999,T,noData
WINTCHAFL1,2016-05-11,ZZ,00:01,99999,2640-61823,99999,99999,T,noData
WIRZCARMA1,2017-08-10,ASJ,07:28,1,2651-17099,-72.68568,42.27346,F,noData
WISECELMD1,2017-07-08,JLM,08:50,1,2750-64467,-77.03079,39.06987,F,noData
WISECELMD1,2002-05-10,noData,00:01,99999,1141-05776,99999,99999,T,noData
WISECELMD1,2002-05-19,noData,00:01,99999,791-17020,99999,99999,T,noData
WISECELMD1,2003-07-03,noData,00:01,99999,1141-05776,99999,99999,T,noData
WISECELMD1,2004-05-14,noData,00:01,99999,1141-05776,99999,99999,T,noData
WISECELMD1,2006-07-05,noData,00:01,99999,742-29602,99999,99999,T,noData
WISECELMD1,2010-06-14,noData,00:01,99999,1292-64511,99999,99999,T,noData
WISECELMD1,2010-06-14,noData,00:01,99999,2441-13737,99999,99999,T,noData
WISECELMD1,2012-05-22,noData,00:01,99999,2341-30001,99999,99999,T,noData
WISECELMD1,2012-05-22,noData,00:01,99999,2441-13737,99999,99999,T,noData
WISECELMD1,2013-07-09,noData,00:01,99999,791-17257,99999,99999,T,noData
WISECELMD1,2013-07-19,noData,00:01,99999,791-17258,99999,99999,T,noData
WISECELMD1,2014-04-18,noData,00:01,99999,2571-70324,99999,99999,T,noData
WISECELMD1,2014-04-25,noData,00:01,99999,1232-94712,99999,99999,T,noData
WISECELMD1,2014-05-01,noData,00:01,99999,742-29468,99999,99999,T,noData
WISECELMD1,2015-04-11,noData,00:01,99999,791-17257,99999,99999,T,noData
WISECELMD1,2015-04-11,noData,00:01,99999,1232-94725,99999,99999,T,noData
WISECELMD1,2015-04-11,noData,00:01,99999,2730-24718,99999,99999,T,noData
WISECELMD1,2016-06-20,"DLN, KJW",08:10,99999,2651-47516,-77.0324,39.069859,I,noData
WISECELMD1,2016-06-20,"DLN, KJW",00:01,99999,1232-94725,99999,99999,I,noData
WISECELMD1,2016-06-20,"DLN, KJW",14:05,1,2730-24718,-77.0311,39.070009,F,noData
WISSSTEGA1,2017-04-13,CLG,10:28,1,2661-31836,-84.36744,33.84386,F,"O,W SOSP"
WISSSTEGA1,2017-04-13,CLG,11:21,1,2701-39019,-84.36659,33.84313,F,"X,W NOCA M"
WISSSTEGA1,2016-04-21,JLD,11:45,99999,2661-31836,99999,99999,T,noData
WOLFAMYDC1,2010-05-20,noData,00:01,99999,2301-56961,99999,99999,T,noData
WOLFAMYDC1,2010-05-20,noData,00:01,99999,2301-56962,99999,99999,T,noData
WOLFKARDC1,2005-05-25,noData,00:01,99999,4501-87456,99999,99999,T,noData
WOLFKARDC1,2014-04-17,noData,00:01,99999,2570-44760,99999,99999,T,noData
WOLFKARDC1,2015-04-19,noData,00:01,99999,2570-44760,99999,99999,T,noData
WOODELEVA1,2017-06-01,JLM,10:26,1,2421-11955,-77.15359,38.89055,F,noData
WOODELEVA1,2017-06-01,JLM,10:59,1,2651-47684,-77.15189,38.88909,F,noData
WOODELEVA1,2015-05-01,JLM,00:01,1,2441-96431,99999,99999,F,noData
WOODELEVA1,2015-05-01,JLM,00:01,1,2341-30355,99999,99999,F,noData
WOODPAUVA1,2002-04-24,noData,00:01,99999,8001-21318,99999,99999,T,noData
WOODPAUVA1,2002-05-09,noData,00:01,99999,2250-24285,99999,99999,T,noData
WOODPAUVA1,2009-05-20,noData,00:01,99999,2301-08219,99999,99999,T,noData
WOODPAUVA1,2010-03-24,noData,00:01,99999,841-76358,99999,99999,T,noData
WOODPAUVA1,2010-06-30,noData,00:01,99999,1931-74812,99999,99999,T,noData
WOODPAUVA1,2010-12-31,noData,00:01,99999,841-76358,99999,99999,T,noData
WOODPAUVA1,2012-04-29,noData,00:01,99999,1931-74812,99999,99999,T,noData
WOODSANMA1,2013-05-31,noData,00:01,99999,2690-87825,99999,99999,T,noData
WRIGVENMD1,2013-08-09,noData,00:01,99999,2561-56827,99999,99999,T,noData
YEANDAVPA1,2017-07-28,DY,08:45,99999,2651-56507,99999,99999,I,noData
YEANDAVPA1,2017-07-28,DY,09:15,99999,2730-26379,99999,99999,I,noData
YEANDAVPA1,2017-07-28,LY,10:55,1,2741-54860,-79.881096,40.586362,F,noData
YEANDAVPA1,2017-07-28,LY,10:05,1,2741-54859,-79.881237,40.585257,F,noData
YEANDAVPA1,2017-07-28,LY,10:50,1,2661-08071,-79.880956,40.585996,F,noData
YOUNELIMD1,2017-07-10,JLM,09:26,1,2661-31594,-77.09223,39.06993,F,noData
YOUNELIMD1,2010-06-17,noData,00:01,99999,2301-56589,99999,99999,T,noData
YOUNELIMD1,2012-06-05,noData,00:01,99999,2421-11736,99999,99999,T,noData
YOUNELIMD1,2014-06-30,noData,00:01,99999,2441-15032,99999,99999,T,noData
YOUNKIMVA1,2010-06-08,noData,00:01,99999,791-17226,99999,99999,T,noData
YOUNKIMVA1,2013-06-15,noData,00:01,99999,2590-82457,99999,99999,T,noData
YOUNKIMVA1,2014-04-25,noData,00:01,99999,2590-82457,99999,99999,T,noData
YOUNKIMVA1,2015-05-13,noData,00:01,99999,2561-44923,99999,99999,T,noData
ZAMBTRAMD1,2008-07-18,noData,00:01,99999,1991-46164,99999,99999,T,noData
ZAMBTRAMD1,2014-04-16,noData,00:01,99999,2441-96541,99999,99999,T,noData
ZAMBTRAMD1,2016-04-14,ERF,08:20,99999,791-17259,99999,99999,I,noData
ZEMKSYDVA1,2017-07-08,KLW,06:47,1,2641-96986,-77.07889,38.74524,F,Could not see metal band on bird...only yellow band...
ZEMKSYDVA1,2017-07-08,KLW,07:22,1,2711-77160,-77.07724,38.74536,F,noData
ZENKBOBMD1,2009-07-29,noData,00:01,99999,1951-41237,99999,99999,T,noData
ZEPKJANMA1,2016-07-14,TMB,11:50,1,2561-86637,-72.67162,42.10316,F,noData
ZEPKJANMA1,2016-07-14,TMB,12:04,1,2750-35089,-72.67165,42.10303,F,noData
ZEPKJANMA1,2016-07-14,TMB,12:38,1,2291-44259,-72.66988,42.10244,F,noData
ZIMMBOBMA1,2015-06-18,noData,00:01,99999,2690-87596,-72.66925,42.36776,noData,below orchard in backyard; 42.36776 & 72.66925 (4m accuracy)
AAROJESFL1,2017-04-22,ERF,08:10,1,2661-31319,-82.65945,29.31844,F,noData
AAROJESFL1,2014-11-30,noData,00:01,99999,2661-07748,99999,99999,T,noData
AAROJESFL1,2014-11-30,noData,00:01,99999,2661-31319,99999,99999,T,noData
AAROJESFL1,2015-03-31,noData,00:01,99999,2661-31319,99999,99999,T,noData
AAROJESFL1,2015-04-30,noData,00:01,99999,2661-07748,99999,99999,T,noData
AAROJESFL1,2016-04-21,ZZ,00:01,99999,2661-31319,99999,99999,T,noData
ALCACHLPA1,2016-07-19,"BR, SR, JC",11:30,99999,2711-77433,99999,99999,I,noData
ALEXROBPA1,2017-06-02,LY,09:30,1,2711-77345,99999,99999,F,noData
AMERICOMD1,2005-07-13,noData,00:01,99999,1951-20913,99999,99999,T,noData
ANDEMIKMD1,2009-05-21,noData,00:01,99999,2301-55920,99999,99999,T,noData
ANDEMIKMD1,2010-06-12,noData,00:01,99999,2411-37223,99999,99999,T,noData
ANDRJENFL1,2011-05-31,noData,00:01,99999,2661-07643,99999,99999,T,noData
ANDRJENFL1,2015-04-30,noData,00:01,99999,2331-09326,99999,99999,T,noData
ANDRJENFL1,2015-04-30,noData,00:01,99999,2661-07645,99999,99999,T,noData
ANDRJENFL1,2015-04-30,noData,00:01,99999,2661-31323,99999,99999,T,noData
ANDRKENVA1,2017-07-04,klw,08:15,1,2571-89992,-77.34525,38.92357,F,noData
ANDRKENVA1,2017-07-04,KLW,08:26,1,2741-54624,-77.34428,38.92439,F,noData
ANDRKENVA1,2002-05-24,noData,00:01,99999,2250-24268,99999,99999,T,noData
ANDRKENVA1,2003-05-29,noData,00:01,99999,2250-24268,99999,99999,T,noData
ANDRKENVA1,2016-06-27,JLM,08:30,99999,2571-89992,-77.34554,38.92377,I,noData
ARGEGIONC1,2016-05-11,JIC,10:45,99999,2711-64043,99999,99999,T,noData
ARLINESVA1,2017-04-24,KLW,13:00,1,2541-40482,-77.12288,38.87903,F,noData
ASSMCARMD1,2017-06-21,JLM,09:03,1,2810-03342,-77.05637,38.98558,F,noData
ASSMCARMD1,2017-06-21,JLM,09:03,1,2341-30151,-77.05637,38.98558,F,noData
ASSMCARMD1,2017-06-21,JLM,09:09,1,2711-77569,-77.05637,38.98558,F,noData
ASSMCARMD1,2009-05-28,noData,00:01,99999,2261-38348,99999,99999,T,noData
ASSMCARMD1,2009-05-28,noData,00:01,99999,2301-56534,99999,99999,T,noData
ASSMCARMD1,2010-06-14,noData,00:01,99999,1991-46166,99999,99999,T,noData
ASSMCARMD1,2012-05-17,noData,00:01,99999,2261-38348,99999,99999,T,noData
ASSMCARMD1,2014-07-17,noData,00:01,99999,2301-56535,99999,99999,T,noData
ASSMCARMD1,2014-07-17,noData,00:01,99999,1292-64271,99999,99999,T,noData
ASSMCARMD1,2014-07-17,noData,00:01,99999,2421-11486,99999,99999,T,noData
ASSMCARMD1,2015-05-02,noData,00:01,99999,1272-43117,99999,99999,T,noData
ASSMCARMD1,2016-07-08,"KJW,MAR",10:10,99999,2301-56535,-77.05677032,38.985801,I,noData
ASTOLAUGA1,2017-04-20,CLG,10:14,1,2711-57720,-84.45765,33.99014,F,"O,? CARW Singing in reponse to playbac, yet marked as Female."
ASTOLAUGA1,2017-04-20,CLG,11:12,1,2651-52441,-84.4569,33.98898,F,"G, ? NOCA male"
ATHEJIMMA1,2016-06-20,SMB,11:45,99999,2651-43211,99999,99999,I,noData
ATHEJIMMA2,2017-07-12,JLK,08:45,99999,2651-43456,99999,99999,I,noData
AZARCARPA1,2017-06-09,LY,11:00,1,2711-77209,99999,99999,F,noData
BAERMIKPA1,2016-06-04,MW,12:20,1,2441-14495,-79.762294,40.397572,F,noData
BAILEESVA1,2017-05-01,klw,12:47,1,2710-54398,-77.14343,38.84935,F,noData
BAILEESVA1,2017-05-01,akw,13:01,1,1352-46589,-77.14503,3885064,F,noData
BAILEESVA1,2017-05-15,jlm,12:49,1,2561-56884,-77.1428,38.85057,F,noData
BAILEESVA1,2017-05-15,akw,12:49,1,2651-52149,-77.1428,38.85057,F,noData
BAILEESVA1,2017-05-15,klw,12:49,1,2561-56900,-77.1428,38.85057,F,noData
BAILEESVA1,2017-05-23,"KLW, AKW",12:38,1,2750-44450,-77.14307,38.85206,F,noData
BAILEESVA1,2017-05-23,"KLW, AKW",12:56,1,2710-54398,-77.14301,38.85022,F,noData
BAILEESVA1,2015-04-15,noData,00:01,99999,1472-43188,99999,99999,T,noData
BAILEESVA1,2015-04-27,noData,00:01,99999,1272-43189,99999,99999,T,noData
BAILEESVA1,2015-04-27,noData,00:01,99999,1292-64537,99999,99999,T,noData
BAILEESVA1,2015-04-29,noData,00:01,99999,2710-53940,99999,99999,T,noData
BAILEESVA1,2016-04-25,"ERF,JM,KPK,AH",09:30,99999,2571-89986,99999,99999,I,noData
BAILPATNC1,2017-05-01,AJB,06:50,99999,2711-64141,99999,99999,I,noData
BAINANDMD1,2010-05-20,noData,00:01,99999,2411-37119,99999,99999,T,noData
BAINANDMD1,2012-05-22,noData,00:01,99999,2301-56981,99999,99999,T,noData
BAINANDMD1,2013-07-02,noData,00:01,99999,2301-56980,99999,99999,T,noData
BAINANDMD1,2013-07-02,noData,00:01,99999,2441-14058,99999,99999,T,noData
BAKEKYLDC1,2004-06-18,noData,00:01,99999,4501-87418,99999,99999,T,noData
BAKENANMA1,2017-05-31,NB,00:01,99999,2651-43438,99999,99999,P,Nancy saw the NOCA towards the end of our visit
BAKENANMA1,2015-05-23,noData,00:01,99999,2730-27519,99999,99999,noData,noData
BAKENANMA1,2016-06-07,SMB,13:15,1,2730-27519,99999,99999,F,noData
BAKENANMA1,2016-06-07,SMB,13:20,1,2750-35037,99999,99999,F,noData
BAKENANMA1,2016-06-07,SMB,13:52,99999,2561-86610,99999,99999,I,noData
BALAELEMD1,2002-07-10,noData,00:01,99999,2250-24207,99999,99999,T,noData
BALAELEMD1,2002-07-10,noData,00:01,99999,2250-24210,99999,99999,T,noData
BALASUCMD1,2009-03-28,noData,00:01,99999,2301-55930,99999,99999,T,noData
BALASUCMD1,2009-04-22,noData,00:01,99999,2301-55930,99999,99999,T,noData
BANCRESDC1,2016-05-03,ERF,10:40,99999,1352-46579,99999,99999,T,noData
BANCRESDC1,2016-05-03,"ERF,KPK",11:40,99999,1272-43199,99999,99999,T,noData
BANCRESDC1,2016-05-03,JLM,11:40,99999,2641-96858,99999,99999,T,noData
BANDCATFL1,2017-04-07,ERF,10:20,1,2541-40406,-82.52415,29.23551,F,noData
BANDCATFL1,2016-03-28,ZZ,00:01,99999,2541-40415,99999,99999,T,noData
BANDCATFL1,2016-03-28,ZZ,00:01,99999,2661-07658,99999,99999,T,noData
BARBJERMD1,2001-03-15,noData,00:01,99999,1920-85906,99999,99999,T,noData
BARBJERMD1,2001-06-08,noData,00:01,99999,1920-85905,99999,99999,T,noData
BARBJERMD1,2001-06-08,noData,00:01,99999,1920-85907,99999,99999,T,noData
BARBJERMD1,2002-04-02,noData,00:01,99999,1152-87532,99999,99999,T,noData
BARBJERMD1,2002-05-20,noData,00:01,99999,1141-05594,99999,99999,T,noData
BARBJERMD1,2007-06-25,noData,00:01,99999,1951-40963,99999,99999,T,noData
BARBJERMD1,2007-06-27,noData,00:01,99999,2430-29216,99999,99999,T,noData
BARBJERMD1,2008-06-02,noData,00:01,99999,2250-24385,99999,99999,T,noData
BARBJERMD1,2015-06-18,noData,00:01,99999,2641-63959,99999,99999,T,noData
BARNDORMD1,2017-07-14,AKW,10:51,1,2421-62300,-77.00371,38.97551,F,Resighted during BLOCDAVMD1 resight
BARNDORMD1,2002-05-15,noData,00:01,99999,2250-24410,99999,99999,T,noData
BARNDORMD1,2004-04-24,noData,00:01,99999,1801-77838,99999,99999,T,noData
BARNDORMD1,2010-05-14,noData,00:01,99999,2411-37304,99999,99999,T,noData
BARNDORMD1,2012-05-17,noData,00:01,99999,2411-37304,99999,99999,T,noData
BAUGSHEVA1,2017-07-04,KLW,11:05,1,2741-54649,-77.35735,38.91592,F,noData
BEALTOMMD1,2002-05-12,noData,00:01,99999,1141-05597,99999,99999,T,noData
BEALTOMMD1,2004-04-27,noData,00:01,99999,8001-21430,99999,99999,T,noData
BEALTOMMD1,2005-06-19,noData,00:01,99999,1950-50471,99999,99999,T,noData
BEALTOMMD1,2014-07-22,noData,00:01,99999,2441-96553,99999,99999,T,noData
